viaje_id,vehiculo_id,chofer_id,zona_id,fecha,km_inicial,km_final,hora_salida,hora_llegada
6990,2,9,1,2023-04-17,161978.2,162014.9,07:03,08:43
6991,6,1,3,2023-04-17,143462.9,143602.8,06:33,12:53
6992,25,30,10,2023-04-17,165690.3,165868.6,08:31,14:59
6993,21,28,10,2023-04-17,152389.1,152442.5,08:03,10:19
6994,19,21,6,2023-04-17,5482.4,5598.7,06:15,12:43
6995,23,31,9,2023-04-17,130336.4,130377.8,07:35,09:54
6996,22,26,7,2023-04-17,136.9,193.3,06:54,09:32
6997,15,23,5,2023-04-17,158706.4,158842.1,07:36,11:05
6998,7,4,1,2023-04-17,146535.9,146655.4,08:47,15:04
6999,23,26,7,2023-04-18,130377.8,130459.2,08:01,11:42
7000,5,5,2,2023-04-18,140404.7,140552.7,06:39,11:52
7001,6,9,2,2023-04-18,143602.8,143705.0,06:31,11:50
7002,22,25,11,2023-04-18,193.3,251.3,06:43,09:23
7003,12,13,6,2023-04-18,165105.7,165215.2,08:39,14:20
7004,7,4,1,2023-04-18,146655.4,146684.7,06:27,09:00
7005,8,6,1,2023-04-18,154507.3,154645.6,08:02,13:46
7006,19,20,5,2023-04-18,5598.7,5722.5,06:25,13:59
7007,27,33,8,2023-04-18,169438.7,169484.7,08:12,12:20
7008,1,2,3,2023-04-18,140510.7,140656.3,08:29,12:48
7009,14,21,4,2023-04-18,114449.8,114480.7,06:54,08:21
7010,26,28,8,2023-04-18,172816.7,172930.8,07:14,14:29
7011,29,34,10,2023-04-18,153854.5,153994.5,08:33,15:19
7012,25,29,9,2023-04-18,165868.6,165910.7,06:15,08:17
7013,15,14,5,2023-04-18,158842.1,159012.4,07:55,14:36
7014,21,32,10,2023-04-18,152442.5,152487.6,08:05,09:39
7015,23,25,7,2023-04-19,130459.2,130521.7,07:06,10:08
7016,5,5,1,2023-04-19,140552.7,140617.4,08:00,11:46
7017,29,34,11,2023-04-19,153994.5,154068.1,08:44,13:29
7018,27,26,8,2023-04-19,169484.7,169585.9,08:35,14:23
7019,21,31,8,2023-04-19,152487.6,152536.7,06:18,08:20
7020,8,4,2,2023-04-19,154645.6,154817.9,08:39,16:14
7021,1,8,2,2023-04-19,140656.3,140754.6,06:09,11:13
7022,19,18,5,2023-04-19,5722.5,5911.3,06:29,12:41
7023,12,13,5,2023-04-19,165215.2,165287.7,06:39,12:51
7024,26,28,9,2023-04-19,172930.8,173031.5,07:24,11:38
7025,3,10,2,2023-04-19,139464.9,139539.7,06:49,09:59
7026,7,3,1,2023-04-19,146684.7,146793.3,08:35,14:05
7027,22,35,10,2023-04-19,251.3,323.3,06:52,14:58
7028,25,29,10,2023-04-19,165910.7,166034.8,07:22,11:13
7029,4,6,3,2023-04-19,164483.9,164563.5,08:30,11:15
7030,11,17,6,2023-04-19,128269.4,128356.3,06:31,11:29
7031,14,12,5,2023-04-20,114480.7,114616.2,06:03,13:09
7032,15,18,5,2023-04-20,159012.4,159091.6,08:53,14:04
7033,19,15,5,2023-04-20,5911.3,5946.6,08:16,09:47
7034,7,3,2,2023-04-20,146793.3,146973.8,08:35,16:46
7035,3,10,2,2023-04-20,139539.7,139605.7,07:40,12:38
7036,27,31,11,2023-04-20,169585.9,169699.3,07:47,12:47
7037,2,8,3,2023-04-20,162014.9,162126.3,07:53,14:41
7038,29,26,7,2023-04-20,154068.1,154173.2,08:51,13:04
7039,4,2,1,2023-04-20,164563.5,164607.5,06:50,08:41
7040,5,1,1,2023-04-20,140617.4,140689.6,08:07,13:19
7041,6,4,1,2023-04-20,143705.0,143780.5,06:47,13:02
7042,12,20,6,2023-04-20,165287.7,165350.5,07:47,12:07
7043,25,28,9,2023-04-20,166034.8,166098.7,08:05,09:59
7044,21,25,10,2023-04-20,152536.7,152634.9,07:56,15:21
7045,23,33,10,2023-04-20,130521.7,130552.5,06:47,08:34
7046,22,32,8,2023-04-20,323.3,491.9,06:42,13:33
7047,26,34,8,2023-04-20,173031.5,173065.7,07:40,08:59
7048,27,29,7,2023-04-21,169699.3,169783.8,08:20,11:07
7049,29,28,8,2023-04-21,154173.2,154240.0,06:15,11:41
7050,25,27,10,2023-04-21,166098.7,166258.0,07:07,13:15
7051,23,33,10,2023-04-21,130552.5,130582.6,07:12,08:40
7052,22,34,11,2023-04-21,491.9,577.4,07:39,12:05
7053,21,25,8,2023-04-21,152634.9,152716.7,07:27,10:49
7054,7,2,2,2023-04-21,146973.8,147079.5,06:04,12:56
7055,26,30,9,2023-04-21,173065.7,173108.1,07:23,09:01
7056,11,13,6,2023-04-21,128356.3,128465.4,06:22,10:51
7057,2,3,1,2023-04-21,162126.3,162302.6,06:38,11:48
7058,8,9,1,2023-04-21,154817.9,154864.3,07:07,09:52
7059,15,15,4,2023-04-21,159091.6,159117.5,06:08,07:40
7060,5,10,2,2023-04-21,140689.6,140797.5,06:04,12:10
7061,19,19,5,2023-04-21,5946.6,6095.3,06:36,11:15
7062,14,21,5,2023-04-21,114616.2,114748.2,07:41,14:53
7063,18,18,5,2023-04-21,127642.8,127701.0,08:23,10:38
7064,6,8,3,2023-04-21,143780.5,143867.3,07:09,12:13
7065,20,18,5,2023-04-22,138404.9,138555.1,08:20,13:26
7066,18,12,6,2023-04-22,127701.0,127808.0,08:27,13:13
7067,25,28,7,2023-04-22,166258.0,166330.5,08:39,13:09
7068,1,1,1,2023-04-22,140754.6,140866.7,07:10,12:54
7069,3,4,1,2023-04-22,139605.7,139654.8,06:08,10:39
7070,14,20,4,2023-04-22,114748.2,114782.6,06:57,08:31
7071,21,27,9,2023-04-22,152716.7,152770.1,07:49,10:11
7072,19,17,5,2023-04-22,6095.3,6184.1,06:30,14:25
7073,4,3,2,2023-04-22,164607.5,164748.8,08:06,14:21
7074,29,34,11,2023-04-22,154240.0,154326.2,06:23,10:42
7075,27,25,10,2023-04-22,169783.8,169880.5,06:30,11:27
7076,23,29,10,2023-04-22,130582.6,130663.7,08:11,11:26
7077,26,26,8,2023-04-22,173108.1,173149.8,07:52,09:45
7078,22,31,8,2023-04-22,577.4,716.2,06:53,11:46
7079,2,2,2,2023-04-22,162302.6,162339.5,08:47,11:00
7080,8,6,3,2023-04-22,154864.3,154968.7,06:42,11:19
7081,1,1,3,2023-04-23,140866.7,140952.5,06:44,10:36
7082,8,6,2,2023-04-23,154968.7,155049.9,06:23,11:22
7083,9,12,6,2023-04-23,114245.6,114332.9,06:41,10:45
7084,22,32,7,2023-04-23,716.2,795.9,06:58,09:47
7085,7,3,2,2023-04-23,147079.5,147239.9,06:11,11:06
7086,4,5,1,2023-04-23,164748.8,164931.5,08:41,13:29
7087,3,10,1,2023-04-23,139654.8,139749.9,06:10,12:21
7088,21,35,11,2023-04-23,152770.1,152814.5,08:17,11:05
7089,29,27,8,2023-04-23,154326.2,154362.4,08:51,10:36
7090,26,30,10,2023-04-23,173149.8,173200.3,07:49,09:52
7091,27,33,10,2023-04-23,169880.5,170014.4,08:03,15:00
7092,23,29,8,2023-04-23,130663.7,130764.8,07:27,14:54
7093,25,26,9,2023-04-23,166330.5,166371.9,07:56,09:55
7094,11,22,5,2023-04-23,128465.4,128548.0,06:14,13:21
7095,18,18,5,2023-04-23,127808.0,127886.7,07:52,13:35
7096,20,22,6,2023-04-24,138555.1,138638.2,07:34,11:10
7097,5,4,2,2023-04-24,140797.5,140965.8,06:47,12:54
7098,25,27,7,2023-04-24,166371.9,166427.0,08:51,10:53
7099,22,35,11,2023-04-24,795.9,842.8,08:17,13:24
7100,21,30,9,2023-04-24,152814.5,152889.5,06:50,10:48
7101,6,7,3,2023-04-24,143867.3,143918.4,06:39,11:22
7102,23,34,10,2023-04-24,130764.8,130843.6,06:17,10:42
7103,29,29,10,2023-04-24,154362.4,154437.6,07:19,13:36
7104,27,33,8,2023-04-24,170014.4,170096.3,06:42,13:51
7105,26,32,8,2023-04-24,173200.3,173324.3,07:20,12:11
7106,9,13,6,2023-04-24,114332.9,114446.5,06:33,11:44
7107,11,18,5,2023-04-24,128548.0,128675.7,08:18,13:00
7108,3,9,1,2023-04-24,139749.9,139932.1,08:53,15:14
7109,18,17,5,2023-04-24,127886.7,128061.5,08:18,14:04
7110,15,23,5,2023-04-24,159117.5,159139.3,08:46,10:08
7111,1,3,2,2023-04-24,140952.5,141094.2,08:17,15:24
7112,2,8,2,2023-04-24,162339.5,162412.8,08:13,10:43
7113,2,1,3,2023-04-25,162412.8,162531.8,07:46,13:32
7114,21,25,11,2023-04-25,152889.5,153015.7,08:00,11:53
7115,27,26,9,2023-04-25,170096.3,170141.7,07:47,09:52
7116,22,29,7,2023-04-25,842.8,936.1,08:01,11:39
7117,12,13,5,2023-04-25,165350.5,165482.4,08:35,14:17
7118,26,27,10,2023-04-25,173324.3,173382.9,07:23,09:37
7119,23,32,10,2023-04-25,130843.6,130990.9,06:46,13:06
7120,29,35,8,2023-04-25,154437.6,154568.4,08:43,13:29
7121,20,17,6,2023-04-25,138638.2,138708.0,08:02,13:21
7122,11,21,4,2023-04-25,128675.7,128718.6,07:30,09:26
7123,6,7,1,2023-04-25,143918.4,144033.2,07:00,14:31
7124,8,5,1,2023-04-25,155049.9,155102.3,07:07,10:01
7125,5,3,2,2023-04-25,140965.8,141088.6,06:00,10:18
7126,19,15,5,2023-04-25,6184.1,6247.4,08:58,15:52
7127,3,6,2,2023-04-25,139932.1,140005.2,06:42,11:47
7128,1,4,1,2023-04-26,141094.2,141132.0,07:13,09:16
7129,9,12,6,2023-04-26,114446.5,114593.0,07:48,12:59
7130,27,31,7,2023-04-26,170141.7,170202.5,07:44,12:49
7131,25,26,9,2023-04-26,166427.0,166458.8,06:13,08:15
7132,19,16,4,2023-04-26,6247.4,6279.2,07:25,08:58
7133,3,10,1,2023-04-26,140005.2,140172.9,08:48,13:28
7134,14,24,5,2023-04-26,114782.6,114862.1,08:33,12:27
7135,11,15,5,2023-04-26,128718.6,128898.3,07:02,14:06
7136,29,29,10,2023-04-26,154568.4,154648.0,08:56,13:48
7137,23,33,11,2023-04-26,130990.9,131052.3,06:39,09:09
7138,5,9,3,2023-04-26,141088.6,141162.7,07:07,12:06
7139,4,2,2,2023-04-26,164931.5,165036.5,08:57,14:24
7140,21,35,8,2023-04-26,153015.7,153049.6,07:54,09:29
7141,22,32,8,2023-04-26,936.1,1039.8,08:55,15:25
7142,7,3,2,2023-04-26,147239.9,147315.7,06:47,11:51
7143,8,6,2,2023-04-27,155102.3,155272.9,08:35,16:19
7144,4,3,2,2023-04-27,165036.5,165123.1,07:37,11:03
7145,2,9,1,2023-04-27,162531.8,162643.4,08:32,16:25
7146,26,26,11,2023-04-27,173382.9,173457.2,06:44,10:31
7147,29,31,7,2023-04-27,154648.0,154724.2,06:52,11:04
7148,21,32,9,2023-04-27,153049.6,153125.3,07:51,11:15
7149,1,1,2,2023-04-27,141132.0,141218.7,08:26,15:13
7150,7,2,1,2023-04-27,147315.7,147352.2,08:57,11:04
7151,25,34,10,2023-04-27,166458.8,166543.0,07:05,13:17
7152,9,18,5,2023-04-27,114593.0,114781.8,07:56,13:56
7153,23,35,8,2023-04-27,131052.3,131088.1,06:44,08:18
7154,27,27,8,2023-04-27,170202.5,170328.9,07:20,13:30
7155,12,23,6,2023-04-27,165482.4,165593.3,06:15,10:09
7156,19,17,5,2023-04-27,6279.2,6339.8,08:01,10:57
7157,6,10,3,2023-04-27,144033.2,144121.8,06:52,10:53
7158,23,25,7,2023-04-28,131088.1,131143.6,06:50,10:32
7159,15,11,5,2023-04-28,159139.3,159235.7,08:01,14:20
7160,19,14,5,2023-04-28,6339.8,6468.4,06:31,13:24
7161,21,26,10,2023-04-28,153125.3,153230.6,08:43,16:54
7162,6,9,2,2023-04-28,144121.8,144179.4,08:32,10:45
7163,26,33,10,2023-04-28,173457.2,173513.7,08:36,11:04
7164,7,5,1,2023-04-28,147352.2,147417.3,06:05,11:56
7165,5,7,1,2023-04-28,141162.7,141302.2,06:25,12:02
7166,18,23,6,2023-04-28,128061.5,128159.9,06:22,11:15
7167,11,15,4,2023-04-28,128898.3,128935.2,07:22,08:48
7168,12,17,5,2023-04-28,165593.3,165629.4,07:34,09:19
7169,22,34,8,2023-04-28,1039.8,1109.0,07:57,13:05
7170,8,10,2,2023-04-28,155272.9,155351.8,07:18,14:48
7171,2,8,3,2023-04-28,162643.4,162762.6,07:32,13:02
7172,27,35,9,2023-04-28,170328.9,170408.4,07:49,10:53
7173,29,30,11,2023-04-28,154724.2,154830.0,07:48,11:42
7174,21,32,10,2023-04-29,153230.6,153280.2,07:56,09:37
7175,18,13,5,2023-04-29,128159.9,128301.8,06:56,14:12
7176,25,31,10,2023-04-29,166543.0,166663.8,08:34,14:17
7177,27,33,8,2023-04-29,170408.4,170491.8,08:38,15:09
7178,29,30,7,2023-04-29,154830.0,154904.0,07:33,11:15
7179,12,15,5,2023-04-29,165629.4,165805.0,06:11,14:17
7180,19,16,4,2023-04-29,6468.4,6505.0,06:31,08:05
7181,23,35,9,2023-04-29,131143.6,131191.7,07:29,09:12
7182,15,19,5,2023-04-29,159235.7,159284.2,07:52,10:36
7183,7,10,2,2023-04-29,147417.3,147478.5,08:34,14:53
7184,9,24,6,2023-04-29,114781.8,114895.2,06:04,11:29
7185,3,1,1,2023-04-29,140172.9,140253.6,08:38,12:47
7186,22,28,11,2023-04-29,1109.0,1153.6,06:51,09:31
7187,2,3,1,2023-04-29,162762.6,162830.5,06:05,14:01
7188,8,6,3,2023-04-29,155351.8,155430.7,07:27,12:10
7189,18,14,5,2023-04-30,128301.8,128418.7,08:55,13:54
7190,9,22,5,2023-04-30,114895.2,115051.1,08:29,13:07
7191,19,16,5,2023-04-30,6505.0,6556.1,08:05,10:38
7192,6,7,1,2023-04-30,144179.4,144214.3,07:24,08:54
7193,8,3,1,2023-04-30,155430.7,155627.0,07:33,12:35
7194,22,35,8,2023-04-30,1153.6,1275.4,07:52,13:36
7195,23,29,10,2023-04-30,131191.7,131275.4,08:26,13:13
7196,27,32,10,2023-04-30,170491.8,170594.9,08:33,16:42
7197,2,10,3,2023-04-30,162830.5,162864.1,08:17,10:37
7198,26,31,11,2023-04-30,173513.7,173579.4,07:24,09:41
7199,14,13,4,2023-04-30,114862.1,114900.0,07:46,09:09
7200,21,34,8,2023-04-30,153280.2,153335.1,08:28,14:35
7201,29,33,7,2023-04-30,154904.0,154996.6,08:49,11:52
7202,4,1,2,2023-04-30,165123.1,165198.2,06:10,12:33
7203,1,5,2,2023-04-30,141218.7,141305.0,08:53,13:14
7204,25,30,9,2023-04-30,166663.8,166697.8,08:46,10:06
7205,12,18,6,2023-04-30,165805.0,165903.0,06:19,11:36
7206,21,27,8,2023-05-01,153335.1,153447.9,08:15,14:18
7207,8,3,2,2023-05-01,155627.0,155698.7,06:42,13:37
7208,4,8,2,2023-05-01,165198.2,165298.9,06:21,09:39
7209,26,28,7,2023-05-01,173579.4,173692.7,06:16,11:36
7210,7,4,3,2023-05-01,147478.5,147667.0,07:29,13:15
7211,18,17,5,2023-05-01,128418.7,128536.8,07:04,13:58
7212,9,15,5,2023-05-01,115051.1,115229.9,07:04,12:29
7213,23,31,10,2023-05-01,131275.4,131351.7,07:39,11:22
7214,15,22,5,2023-05-01,159284.2,159407.9,08:02,12:59
7215,27,35,10,2023-05-01,170594.9,170671.9,08:47,16:27
7216,6,6,2,2023-05-01,144214.3,144373.7,08:56,15:46
7217,1,5,1,2023-05-01,141305.0,141458.4,08:47,13:29
7218,12,19,6,2023-05-01,165903.0,165997.4,08:16,14:51
7219,2,1,3,2023-05-01,162864.1,162892.9,07:32,08:59
7220,29,30,11,2023-05-01,154996.6,155062.5,08:19,13:13
7221,22,33,9,2023-05-01,1275.4,1348.2,08:52,12:25
7222,6,10,2,2023-05-02,144373.7,144445.4,08:45,11:28
7223,15,19,6,2023-05-02,159407.9,159482.4,08:00,12:41
7224,7,2,3,2023-05-02,147667.0,147843.6,08:54,13:45
7225,18,18,5,2023-05-02,128536.8,128626.7,06:43,10:36
7226,12,21,5,2023-05-02,165997.4,166132.5,08:31,13:57
7227,1,8,3,2023-05-02,141458.4,141511.2,07:20,09:17
7228,2,9,1,2023-05-02,162892.9,163003.4,07:12,10:44
7229,8,4,1,2023-05-02,155698.7,155864.7,06:13,12:37
7230,29,28,11,2023-05-02,155062.5,155136.5,07:36,09:53
7231,26,31,9,2023-05-02,173692.7,173742.2,06:04,08:05
7232,5,7,2,2023-05-02,141302.2,141402.6,06:51,13:45
7233,21,33,8,2023-05-02,153447.9,153496.7,07:18,11:39
7234,22,35,8,2023-05-02,1348.2,1451.0,08:58,15:50
7235,27,29,7,2023-05-02,170671.9,170711.6,08:21,10:43
7236,25,32,10,2023-05-02,166697.8,166795.8,08:25,14:09
7237,23,30,10,2023-05-02,131351.7,131415.1,06:10,08:40
7238,6,2,2,2023-05-03,144445.4,144528.3,07:51,14:15
7239,3,1,2,2023-05-03,140253.6,140338.6,07:42,14:12
7240,21,32,8,2023-05-03,153496.7,153530.8,06:46,08:11
7241,27,30,8,2023-05-03,170711.6,170802.0,06:46,14:37
7242,20,11,5,2023-05-03,138708.0,138814.6,07:20,15:22
7243,4,5,1,2023-05-03,165298.9,165463.0,07:31,13:02
7244,7,10,1,2023-05-03,147843.6,147893.4,06:20,08:24
7245,18,19,5,2023-05-03,128626.7,128720.6,07:11,14:01
7246,11,15,4,2023-05-03,128935.2,128993.6,08:28,10:30
7247,26,29,10,2023-05-03,173742.2,173802.7,08:35,13:39
7248,23,28,7,2023-05-03,131415.1,131469.9,06:21,10:10
7249,14,20,6,2023-05-03,114900.0,114976.8,07:23,12:20
7250,5,3,3,2023-05-03,141402.6,141553.1,06:33,14:06
7251,25,33,11,2023-05-03,166795.8,166869.7,06:03,10:22
7252,7,2,2,2023-05-04,147893.4,147966.8,06:57,13:16
7253,27,34,7,2023-05-04,170802.0,170834.5,07:14,08:35
7254,6,3,3,2023-05-04,144528.3,144584.1,07:52,12:30
7255,26,32,9,2023-05-04,173802.7,173855.4,08:47,10:44
7256,4,7,1,2023-05-04,165463.0,165560.5,08:51,12:05
7257,5,8,1,2023-05-04,141553.1,141635.6,08:09,15:37
7258,25,33,10,2023-05-04,166869.7,166985.5,07:52,11:01
7259,22,25,10,2023-05-04,1451.0,1587.8,07:34,15:11
7260,21,29,11,2023-05-04,153530.8,153621.7,06:14,09:57
7261,2,10,2,2023-05-04,163003.4,163169.2,07:42,15:18
7262,14,17,6,2023-05-04,114976.8,115041.2,06:10,11:55
7263,19,20,5,2023-05-04,6556.1,6650.8,07:40,13:29
7264,15,16,5,2023-05-04,159482.4,159577.9,08:34,12:18
7265,29,30,8,2023-05-04,155136.5,155290.7,07:13,13:05
7266,23,26,8,2023-05-04,131469.9,131532.3,08:08,12:17
7267,1,3,2,2023-05-05,141511.2,141694.7,08:27,16:38
7268,15,18,5,2023-05-05,159577.9,159767.4,08:12,13:49
7269,21,34,9,2023-05-05,153621.7,153667.9,07:58,10:47
7270,7,9,1,2023-05-05,147966.8,148002.2,07:58,09:23
7271,2,5,1,2023-05-05,163169.2,163356.4,08:35,13:11
7272,29,28,8,2023-05-05,155290.7,155322.3,07:13,08:43
7273,3,2,3,2023-05-05,140338.6,140407.1,08:07,12:55
7274,8,8,2,2023-05-05,155864.7,155967.7,07:13,13:59
7275,25,27,10,2023-05-05,166985.5,167085.1,08:56,14:55
7276,22,25,11,2023-05-05,1587.8,1694.3,06:05,10:11
7277,18,22,5,2023-05-05,128720.6,128768.0,06:04,08:58
7278,14,23,6,2023-05-05,115041.2,115193.8,06:46,13:33
7279,27,30,7,2023-05-05,170834.5,170874.1,07:37,09:47
7280,26,26,8,2023-05-05,173855.4,174036.6,08:21,14:34
7281,25,30,11,2023-05-06,167085.1,167118.7,08:01,10:23
7282,29,28,9,2023-05-06,155322.3,155372.4,07:53,09:47
7283,14,19,5,2023-05-06,115193.8,115265.8,06:36,12:11
7284,26,25,10,2023-05-06,174036.6,174212.6,07:07,13:56
7285,18,22,5,2023-05-06,128768.0,128943.0,06:05,12:56
7286,11,14,4,2023-05-06,128993.6,129035.2,06:57,08:28
7287,27,34,7,2023-05-06,170874.1,170933.2,08:20,11:57
7288,8,1,2,2023-05-06,155967.7,156150.6,06:44,12:09
7289,19,21,6,2023-05-06,6650.8,6694.1,08:10,10:59
7290,5,7,3,2023-05-06,141635.6,141772.7,08:52,12:26
7291,4,5,2,2023-05-06,165560.5,165727.2,06:37,13:21
7292,1,2,1,2023-05-06,141694.7,141828.4,08:40,14:33
7293,7,10,1,2023-05-06,148002.2,148035.0,07:43,09:11
7294,23,33,8,2023-05-06,131532.3,131599.4,08:30,14:26
7295,27,34,9,2023-05-07,170933.2,170976.1,07:32,10:01
7296,3,1,1,2023-05-07,140407.1,140477.5,08:25,14:20
7297,11,16,5,2023-05-07,129035.2,129180.0,07:14,12:52
7298,2,6,3,2023-05-07,163356.4,163466.9,07:04,13:25
7299,19,11,6,2023-05-07,6694.1,6824.2,06:28,10:24
7300,15,22,5,2023-05-07,159767.4,159928.1,06:01,12:47
7301,8,3,2,2023-05-07,156150.6,156262.2,07:24,11:47
7302,7,10,1,2023-05-07,148035.0,148195.5,06:31,13:14
7303,21,28,8,2023-05-07,153667.9,153740.6,07:20,12:16
7304,29,32,10,2023-05-07,155372.4,155559.9,07:42,14:21
7305,6,4,2,2023-05-07,144584.1,144750.5,07:43,12:23
7306,25,27,7,2023-05-07,167118.7,167204.2,07:18,11:13
7307,23,33,10,2023-05-07,131599.4,131639.2,06:21,08:36
7308,26,35,11,2023-05-07,174212.6,174315.8,08:33,11:53
7309,23,27,8,2023-05-08,131639.2,131733.1,08:46,13:12
7310,15,16,5,2023-05-08,159928.1,160007.2,07:53,14:10
7311,19,14,5,2023-05-08,6824.2,6875.0,08:41,11:40
7312,25,25,10,2023-05-08,167204.2,167268.3,07:03,12:27
7313,7,9,3,2023-05-08,148195.5,148325.9,08:16,13:27
7314,2,1,2,2023-05-08,163466.9,163500.7,07:31,08:57
7315,20,24,6,2023-05-08,138814.6,138850.2,07:05,08:30
7316,8,4,2,2023-05-08,156262.2,156423.5,06:45,12:23
7317,4,5,2,2023-05-08,165727.2,165879.1,08:17,14:15
7318,21,32,9,2023-05-08,153740.6,153782.2,07:15,09:15
7319,22,26,11,2023-05-08,1694.3,1782.6,07:46,11:23
7320,27,31,7,2023-05-08,170976.1,171067.5,07:40,11:47
7321,14,11,6,2023-05-08,115265.8,115424.2,07:42,14:48
7322,5,10,1,2023-05-08,141772.7,141884.6,08:50,15:11
7323,1,7,1,2023-05-08,141828.4,141867.1,06:11,08:06
7324,23,33,10,2023-05-09,131733.1,131798.0,07:40,11:59
7325,29,30,7,2023-05-09,155559.9,155619.3,06:02,08:54
7326,1,7,1,2023-05-09,141867.1,141951.4,07:01,12:16
7327,26,31,8,2023-05-09,174315.8,174346.7,06:05,07:35
7328,25,29,8,2023-05-09,167268.3,167441.0,08:05,15:39
7329,4,3,2,2023-05-09,165879.1,165988.9,08:42,12:09
7330,6,2,3,2023-05-09,144750.5,144829.5,08:09,11:09
7331,9,13,5,2023-05-09,115229.9,115330.2,08:54,13:41
7332,18,23,5,2023-05-09,128943.0,129067.0,06:22,10:59
7333,22,25,11,2023-05-09,1782.6,1844.5,07:37,12:28
7334,21,35,9,2023-05-09,153782.2,153853.7,06:12,10:01
7335,7,6,2,2023-05-09,148325.9,148495.5,08:20,13:07
7336,14,17,6,2023-05-09,115424.2,115460.5,07:26,09:33
7337,5,3,3,2023-05-10,141884.6,141975.5,08:36,12:10
7338,6,9,1,2023-05-10,144829.5,144866.0,06:14,08:51
7339,22,33,10,2023-05-10,1844.5,1895.4,08:42,11:32
7340,7,10,1,2023-05-10,148495.5,148567.7,08:00,15:35
7341,19,23,4,2023-05-10,6875.0,6908.3,08:05,09:27
7342,8,2,2,2023-05-10,156423.5,156557.8,08:53,15:42
7343,18,17,6,2023-05-10,129067.0,129184.6,07:43,14:53
7344,9,24,6,2023-05-10,115330.2,115355.2,06:55,08:25
7345,21,32,7,2023-05-10,153853.7,153879.9,08:18,09:39
7346,20,15,5,2023-05-10,138850.2,138936.3,06:56,12:45
7347,11,20,5,2023-05-10,129180.0,129280.0,07:46,12:47
7348,26,26,9,2023-05-10,174346.7,174422.3,08:48,11:03
7349,2,7,2,2023-05-10,163500.7,163548.7,07:35,09:42
7350,27,27,10,2023-05-10,171067.5,171204.0,08:38,14:26
7351,23,34,8,2023-05-10,131798.0,131908.2,06:01,13:01
7352,29,25,11,2023-05-10,155619.3,155665.9,07:02,10:10
7353,29,26,11,2023-05-11,155665.9,155754.0,07:08,10:33
7354,26,30,10,2023-05-11,174422.3,174559.4,06:58,11:50
7355,25,28,10,2023-05-11,167441.0,167497.5,06:28,08:13
7356,27,25,8,2023-05-11,171204.0,171344.9,07:54,12:21
7357,7,3,2,2023-05-11,148567.7,148717.7,06:11,14:04
7358,1,1,2,2023-05-11,141951.4,142009.5,08:44,12:19
7359,8,4,3,2023-05-11,156557.8,156652.1,07:52,11:08
7360,12,16,5,2023-05-11,166132.5,166271.4,08:16,13:15
7361,20,23,5,2023-05-11,138936.3,139027.2,08:01,13:19
7362,21,34,7,2023-05-11,153879.9,154000.3,08:15,11:41
7363,2,5,1,2023-05-11,163548.7,163668.9,06:47,12:23
7364,6,8,1,2023-05-11,144866.0,144930.4,07:39,11:00
7365,15,22,6,2023-05-11,160007.2,160062.0,07:19,10:22
7366,14,20,5,2023-05-12,115460.5,115625.8,07:49,14:49
7367,18,23,6,2023-05-12,129184.6,129264.1,07:03,11:10
7368,22,26,9,2023-05-12,1895.4,1929.2,08:57,10:18
7369,27,32,11,2023-05-12,171344.9,171425.0,06:23,09:14
7370,12,11,5,2023-05-12,166271.4,166426.4,08:28,14:40
7371,20,22,5,2023-05-12,139027.2,139063.5,08:16,09:45
7372,23,28,8,2023-05-12,131908.2,132006.6,08:22,11:32
7373,29,27,10,2023-05-12,155754.0,155782.9,06:03,07:25
7374,25,33,10,2023-05-12,167497.5,167678.2,07:31,12:47
7375,4,8,1,2023-05-12,165988.9,166094.0,08:46,14:56
7376,6,5,1,2023-05-12,144930.4,145004.0,08:52,12:38
7377,8,2,3,2023-05-12,156652.1,156734.4,08:53,12:15
7378,26,25,7,2023-05-12,174559.4,174630.9,08:02,11:48
7379,7,3,2,2023-05-12,148717.7,148858.3,08:36,16:39
7380,2,9,2,2023-05-12,163668.9,163803.8,06:22,10:39
7381,21,30,8,2023-05-13,154000.3,154149.1,07:49,15:24
7382,14,21,5,2023-05-13,115625.8,115672.2,07:56,10:04
7383,25,28,9,2023-05-13,167678.2,167708.8,08:05,10:28
7384,27,29,7,2023-05-13,171425.0,171469.3,06:18,08:42
7385,22,27,10,2023-05-13,1929.2,1981.7,08:11,10:15
7386,29,31,10,2023-05-13,155782.9,155901.9,07:40,13:17
7387,7,10,2,2023-05-13,148858.3,149023.0,08:02,16:06
7388,11,23,5,2023-05-13,129280.0,129447.5,06:24,13:55
7389,26,35,11,2023-05-13,174630.9,174693.0,06:16,09:51
7390,8,6,1,2023-05-13,156734.4,156870.7,07:42,13:29
7391,6,9,2,2023-05-13,145004.0,145087.1,07:13,11:28
7392,18,18,6,2023-05-13,129264.1,129389.3,08:33,15:21
7393,19,22,4,2023-05-13,6908.3,6945.7,06:35,08:00
7394,12,19,5,2023-05-13,166426.4,166567.9,07:29,13:13
7395,4,8,3,2023-05-13,166094.0,166179.7,07:35,10:47
7396,23,27,10,2023-05-14,132006.6,132044.7,08:23,09:44
7397,29,35,9,2023-05-14,155901.9,155954.7,08:23,10:58
7398,21,33,7,2023-05-14,154149.1,154215.9,07:57,11:20
7399,19,22,5,2023-05-14,6945.7,7026.4,08:19,11:48
