pedido_id,cliente_id,fecha_pedido,fecha_entrega_estimada,estado
109355,880,2024-05-25,2024-05-27,entregado
109356,880,2024-06-02,2024-06-04,entregado
109357,880,2024-06-11,2024-06-13,entregado
109358,880,2024-07-07,2024-07-09,entregado
109359,880,2024-07-16,2024-07-18,entregado
109360,880,2024-07-23,2024-07-25,entregado
109361,880,2024-08-01,2024-08-03,cancelado
109362,880,2024-08-14,2024-08-16,entregado
109363,880,2024-08-30,2024-09-01,entregado
109364,880,2024-09-05,2024-09-07,entregado
109365,880,2024-09-11,2024-09-12,entregado
109366,880,2024-09-18,2024-09-19,entregado
109367,880,2024-09-25,2024-09-27,entregado
109368,880,2024-10-03,2024-10-05,entregado
109369,880,2024-10-09,2024-10-11,entregado
109370,880,2024-10-14,2024-10-16,entregado
109371,880,2024-10-20,2024-10-21,entregado
109372,880,2024-10-26,2024-10-28,entregado
109373,880,2024-11-01,2024-11-02,entregado
109374,880,2024-11-07,2024-11-08,entregado
109375,880,2024-11-12,2024-11-14,entregado
109376,880,2024-11-17,2024-11-18,entregado
109377,880,2024-11-27,2024-11-29,entregado
109378,880,2024-12-02,2024-12-04,entregado
109379,880,2024-12-06,2024-12-08,entregado
109380,880,2024-12-10,2024-12-11,entregado
109381,880,2024-12-14,2024-12-16,entregado
109382,880,2024-12-18,2024-12-20,entregado
109383,880,2024-12-22,2024-12-23,entregado
109384,880,2024-12-26,2024-12-27,entregado
109385,880,2024-12-31,2025-01-01,pendiente
109386,881,2022-01-03,2022-01-05,entregado
109387,881,2022-01-05,2022-01-06,entregado
109388,881,2022-01-07,2022-01-09,entregado
109389,881,2022-01-09,2022-01-10,entregado
109390,881,2022-01-12,2022-01-14,entregado
109391,881,2022-01-14,2022-01-16,entregado
109392,881,2022-01-16,2022-01-18,entregado
109393,881,2022-01-18,2022-01-19,entregado
109394,881,2022-01-20,2022-01-22,entregado
109395,881,2022-01-22,2022-01-24,entregado
109396,881,2022-01-24,2022-01-26,entregado
109397,881,2022-01-26,2022-01-28,entregado
109398,881,2022-01-28,2022-01-30,entregado
109399,881,2022-01-30,2022-01-31,entregado
109400,881,2022-02-01,2022-02-02,entregado
109401,881,2022-02-03,2022-02-04,entregado
109402,881,2022-02-05,2022-02-07,entregado
109403,881,2022-02-07,2022-02-08,entregado
109404,881,2022-02-09,2022-02-10,entregado
109405,881,2022-02-11,2022-02-12,entregado
109406,881,2022-02-13,2022-02-15,entregado
109407,881,2022-02-15,2022-02-17,entregado
109408,881,2022-02-17,2022-02-18,entregado
109409,881,2022-02-19,2022-02-20,entregado
109410,881,2022-02-21,2022-02-23,entregado
109411,881,2022-02-23,2022-02-24,entregado
109412,881,2022-02-25,2022-02-27,entregado
109413,881,2022-02-28,2022-03-02,entregado
109414,881,2022-03-02,2022-03-03,entregado
109415,881,2022-03-05,2022-03-06,entregado
109416,881,2022-03-08,2022-03-10,entregado
109417,881,2022-03-11,2022-03-13,entregado
109418,881,2022-03-14,2022-03-15,entregado
109419,881,2022-03-20,2022-03-22,entregado
109420,881,2022-03-22,2022-03-23,entregado
109421,881,2022-03-25,2022-03-27,entregado
109422,881,2022-03-28,2022-03-30,entregado
109423,881,2022-03-31,2022-04-02,entregado
109424,881,2022-04-03,2022-04-05,entregado
109425,881,2022-04-10,2022-04-11,entregado
109426,881,2022-04-14,2022-04-15,entregado
109427,881,2022-04-17,2022-04-19,entregado
109428,881,2022-04-20,2022-04-21,entregado
109429,881,2022-04-24,2022-04-25,entregado
109430,881,2022-04-28,2022-04-29,entregado
109431,881,2022-05-01,2022-05-03,entregado
109432,881,2022-05-05,2022-05-06,entregado
109433,881,2022-05-09,2022-05-11,entregado
109434,881,2022-05-13,2022-05-15,entregado
109435,881,2022-05-17,2022-05-18,entregado
109436,881,2022-05-20,2022-05-21,entregado
109437,881,2022-05-23,2022-05-25,entregado
109438,881,2022-05-26,2022-05-27,entregado
109439,881,2022-05-29,2022-05-30,entregado
109440,881,2022-06-02,2022-06-03,entregado
109441,881,2022-06-06,2022-06-07,entregado
109442,881,2022-06-10,2022-06-11,entregado
109443,881,2022-06-20,2022-06-21,entregado
109444,881,2022-06-24,2022-06-25,entregado
109445,881,2022-06-28,2022-06-30,entregado
109446,881,2022-07-03,2022-07-05,entregado
109447,881,2022-07-08,2022-07-09,entregado
109448,881,2022-07-12,2022-07-14,entregado
109449,881,2022-07-16,2022-07-18,entregado
109450,881,2022-07-20,2022-07-22,entregado
109451,881,2022-08-11,2022-08-12,entregado
109452,881,2022-08-15,2022-08-17,entregado
109453,881,2022-08-18,2022-08-19,entregado
109454,881,2022-08-25,2022-08-27,entregado
109455,881,2022-08-29,2022-08-30,entregado
109456,881,2022-09-02,2022-09-03,entregado
109457,881,2022-09-05,2022-09-07,entregado
109458,881,2022-09-08,2022-09-10,entregado
109459,881,2022-09-12,2022-09-13,entregado
109460,881,2022-09-15,2022-09-17,entregado
109461,881,2022-09-18,2022-09-20,entregado
109462,881,2022-09-21,2022-09-23,entregado
109463,881,2022-09-24,2022-09-25,entregado
109464,881,2022-10-03,2022-10-05,entregado
109465,881,2022-10-06,2022-10-08,entregado
109466,881,2022-10-09,2022-10-10,entregado
109467,881,2022-10-12,2022-10-13,entregado
109468,881,2022-10-15,2022-10-16,entregado
109469,881,2022-10-18,2022-10-19,entregado
109470,881,2022-10-21,2022-10-22,entregado
109471,881,2022-10-27,2022-10-28,entregado
109472,881,2022-10-30,2022-10-31,entregado
109473,881,2022-11-02,2022-11-04,entregado
109474,881,2022-11-05,2022-11-07,entregado
109475,881,2022-11-13,2022-11-15,entregado
109476,881,2022-11-16,2022-11-18,entregado
109477,881,2022-11-18,2022-11-20,entregado
109478,881,2022-11-20,2022-11-22,entregado
109479,881,2022-11-23,2022-11-25,entregado
109480,881,2022-11-25,2022-11-26,entregado
109481,881,2022-12-02,2022-12-04,entregado
109482,881,2022-12-04,2022-12-06,entregado
109483,881,2022-12-06,2022-12-08,entregado
109484,881,2022-12-08,2022-12-09,entregado
109485,881,2022-12-10,2022-12-11,cancelado
109486,881,2022-12-12,2022-12-13,entregado
109487,881,2022-12-14,2022-12-16,cancelado
109488,881,2022-12-16,2022-12-18,entregado
109489,881,2022-12-18,2022-12-20,entregado
109490,881,2022-12-20,2022-12-21,entregado
109491,881,2022-12-22,2022-12-23,entregado
109492,881,2022-12-24,2022-12-26,entregado
109493,881,2022-12-26,2022-12-28,entregado
109494,881,2022-12-28,2022-12-29,entregado
109495,881,2022-12-30,2022-12-31,entregado
109496,881,2023-01-01,2023-01-02,entregado
109497,881,2023-01-03,2023-01-04,entregado
109498,881,2023-01-05,2023-01-06,cancelado
109499,881,2023-01-07,2023-01-09,entregado
109500,881,2023-01-09,2023-01-11,entregado
109501,881,2023-01-11,2023-01-12,entregado
109502,881,2023-01-13,2023-01-15,entregado
109503,881,2023-01-15,2023-01-17,entregado
109504,881,2023-01-17,2023-01-19,entregado
109505,881,2023-01-20,2023-01-21,entregado
109506,881,2023-01-22,2023-01-24,entregado
109507,881,2023-01-24,2023-01-25,entregado
109508,881,2023-01-26,2023-01-27,entregado
109509,881,2023-01-28,2023-01-29,entregado
109510,881,2023-01-30,2023-01-31,entregado
109511,881,2023-02-01,2023-02-02,entregado
109512,881,2023-02-03,2023-02-05,cancelado
109513,881,2023-02-05,2023-02-06,entregado
109514,881,2023-02-07,2023-02-09,entregado
109515,881,2023-02-09,2023-02-11,entregado
109516,881,2023-02-12,2023-02-13,entregado
109517,881,2023-02-14,2023-02-15,entregado
109518,881,2023-02-16,2023-02-17,entregado
109519,881,2023-02-18,2023-02-19,entregado
109520,881,2023-02-20,2023-02-22,entregado
109521,881,2023-02-22,2023-02-24,entregado
109522,881,2023-02-24,2023-02-26,entregado
109523,881,2023-02-26,2023-02-27,entregado
109524,881,2023-02-28,2023-03-01,entregado
109525,881,2023-03-02,2023-03-03,entregado
109526,881,2023-03-04,2023-03-05,entregado
109527,881,2023-03-07,2023-03-09,cancelado
109528,881,2023-03-10,2023-03-12,entregado
109529,881,2023-03-13,2023-03-15,entregado
109530,881,2023-03-16,2023-03-17,entregado
109531,881,2023-03-19,2023-03-21,entregado
109532,881,2023-03-22,2023-03-24,entregado
109533,881,2023-03-25,2023-03-26,entregado
109534,881,2023-03-28,2023-03-29,entregado
109535,881,2023-04-03,2023-04-04,entregado
109536,881,2023-04-06,2023-04-07,entregado
109537,881,2023-04-09,2023-04-11,entregado
109538,881,2023-04-13,2023-04-15,entregado
109539,881,2023-04-16,2023-04-17,entregado
109540,881,2023-04-20,2023-04-21,entregado
109541,881,2023-04-23,2023-04-25,entregado
109542,881,2023-04-26,2023-04-28,entregado
109543,881,2023-04-29,2023-04-30,entregado
109544,881,2023-05-09,2023-05-10,entregado
109545,881,2023-05-13,2023-05-14,entregado
109546,881,2023-05-17,2023-05-19,entregado
109547,881,2023-05-21,2023-05-23,entregado
109548,881,2023-05-25,2023-05-27,entregado
109549,881,2023-05-29,2023-05-30,entregado
109550,881,2023-06-06,2023-06-07,entregado
109551,881,2023-06-18,2023-06-20,entregado
109552,881,2023-06-23,2023-06-25,entregado
109553,881,2023-07-02,2023-07-03,entregado
109554,881,2023-07-07,2023-07-09,entregado
109555,881,2023-07-11,2023-07-12,entregado
109556,881,2023-07-20,2023-07-22,entregado
109557,881,2023-07-24,2023-07-25,entregado
109558,881,2023-08-01,2023-08-03,entregado
109559,881,2023-08-05,2023-08-06,entregado
109560,881,2023-08-09,2023-08-11,entregado
109561,881,2023-08-13,2023-08-14,entregado
109562,881,2023-08-17,2023-08-19,entregado
109563,881,2023-08-21,2023-08-22,entregado
109564,881,2023-08-25,2023-08-26,entregado
109565,881,2023-08-29,2023-08-31,entregado
109566,881,2023-09-02,2023-09-04,entregado
109567,881,2023-09-05,2023-09-07,entregado
109568,881,2023-09-09,2023-09-11,entregado
109569,881,2023-09-13,2023-09-15,entregado
109570,881,2023-09-17,2023-09-18,entregado
109571,881,2023-09-20,2023-09-21,entregado
109572,881,2023-09-23,2023-09-24,entregado
109573,881,2023-09-26,2023-09-28,entregado
109574,881,2023-09-29,2023-09-30,entregado
109575,881,2023-10-02,2023-10-03,entregado
109576,881,2023-10-05,2023-10-07,entregado
109577,881,2023-10-08,2023-10-10,entregado
109578,881,2023-10-11,2023-10-12,entregado
109579,881,2023-10-14,2023-10-15,entregado
109580,881,2023-10-17,2023-10-18,entregado
109581,881,2023-10-20,2023-10-21,entregado
109582,881,2023-10-23,2023-10-25,entregado
109583,881,2023-10-26,2023-10-28,entregado
109584,881,2023-10-29,2023-10-30,entregado
109585,881,2023-11-01,2023-11-03,entregado
109586,881,2023-11-07,2023-11-08,entregado
109587,881,2023-11-10,2023-11-11,entregado
109588,881,2023-11-12,2023-11-14,entregado
109589,881,2023-11-15,2023-11-16,entregado
109590,881,2023-11-18,2023-11-19,entregado
109591,881,2023-11-21,2023-11-23,entregado
109592,881,2023-11-23,2023-11-24,entregado
109593,881,2023-11-26,2023-11-28,entregado
109594,881,2023-11-28,2023-11-30,entregado
109595,881,2023-11-30,2023-12-02,entregado
109596,881,2023-12-03,2023-12-05,entregado
109597,881,2023-12-05,2023-12-07,entregado
109598,881,2023-12-07,2023-12-09,entregado
109599,881,2023-12-09,2023-12-11,entregado
109600,881,2023-12-11,2023-12-13,entregado
109601,881,2023-12-13,2023-12-14,entregado
109602,881,2023-12-15,2023-12-17,entregado
109603,881,2023-12-17,2023-12-19,entregado
109604,881,2023-12-19,2023-12-20,entregado
109605,881,2023-12-21,2023-12-23,entregado
109606,881,2023-12-23,2023-12-24,entregado
109607,881,2023-12-25,2023-12-26,entregado
109608,881,2023-12-27,2023-12-29,entregado
109609,881,2023-12-29,2023-12-30,entregado
109610,881,2023-12-31,2024-01-02,entregado
109611,881,2024-01-02,2024-01-03,entregado
109612,881,2024-01-04,2024-01-06,entregado
109613,881,2024-01-06,2024-01-07,entregado
109614,881,2024-01-08,2024-01-10,entregado
109615,881,2024-01-11,2024-01-12,entregado
109616,881,2024-01-13,2024-01-14,entregado
109617,881,2024-01-15,2024-01-16,entregado
109618,881,2024-01-17,2024-01-19,entregado
109619,881,2024-01-20,2024-01-21,entregado
109620,881,2024-01-22,2024-01-23,entregado
109621,881,2024-01-25,2024-01-27,entregado
109622,881,2024-01-28,2024-01-30,entregado
109623,881,2024-01-30,2024-01-31,entregado
109624,881,2024-02-01,2024-02-03,entregado
109625,881,2024-02-03,2024-02-04,entregado
109626,881,2024-02-05,2024-02-07,entregado
109627,881,2024-02-07,2024-02-09,entregado
109628,881,2024-02-09,2024-02-11,entregado
109629,881,2024-02-11,2024-02-13,entregado
109630,881,2024-02-13,2024-02-14,entregado
109631,881,2024-02-16,2024-02-18,entregado
109632,881,2024-02-18,2024-02-19,entregado
109633,881,2024-02-21,2024-02-22,entregado
109634,881,2024-02-24,2024-02-25,entregado
109635,881,2024-02-26,2024-02-27,entregado
109636,881,2024-02-28,2024-03-01,entregado
109637,881,2024-03-04,2024-03-06,entregado
109638,881,2024-03-09,2024-03-11,entregado
109639,881,2024-03-12,2024-03-13,entregado
109640,881,2024-03-15,2024-03-17,entregado
109641,881,2024-03-18,2024-03-20,entregado
109642,881,2024-03-27,2024-03-28,entregado
109643,881,2024-03-30,2024-03-31,entregado
109644,881,2024-04-01,2024-04-03,entregado
109645,881,2024-04-05,2024-04-06,entregado
109646,881,2024-04-13,2024-04-14,entregado
109647,881,2024-04-20,2024-04-22,entregado
109648,881,2024-04-23,2024-04-24,entregado
109649,881,2024-04-27,2024-04-28,entregado
109650,881,2024-05-01,2024-05-03,entregado
109651,881,2024-05-08,2024-05-10,entregado
109652,881,2024-05-11,2024-05-12,entregado
109653,881,2024-05-27,2024-05-29,entregado
109654,881,2024-05-30,2024-06-01,entregado
109655,881,2024-06-06,2024-06-07,entregado
109656,881,2024-06-10,2024-06-12,entregado
109657,881,2024-06-18,2024-06-19,entregado
109658,881,2024-06-22,2024-06-24,entregado
109659,881,2024-06-27,2024-06-28,entregado
109660,881,2024-07-02,2024-07-03,entregado
109661,881,2024-07-06,2024-07-08,entregado
109662,881,2024-07-10,2024-07-11,entregado
109663,881,2024-08-01,2024-08-02,entregado
109664,881,2024-08-05,2024-08-06,entregado
109665,881,2024-08-09,2024-08-10,entregado
109666,881,2024-08-29,2024-08-31,entregado
109667,881,2024-09-02,2024-09-03,entregado
109668,881,2024-09-06,2024-09-08,entregado
109669,881,2024-09-10,2024-09-12,entregado
109670,881,2024-09-13,2024-09-14,entregado
109671,881,2024-09-19,2024-09-21,entregado
109672,881,2024-09-22,2024-09-23,entregado
109673,881,2024-09-26,2024-09-27,cancelado
109674,881,2024-09-30,2024-10-02,entregado
109675,881,2024-10-03,2024-10-05,entregado
109676,881,2024-10-06,2024-10-08,entregado
109677,881,2024-10-09,2024-10-10,entregado
109678,881,2024-10-12,2024-10-13,entregado
109679,881,2024-10-15,2024-10-17,cancelado
109680,881,2024-10-18,2024-10-20,entregado
109681,881,2024-10-21,2024-10-23,cancelado
109682,881,2024-10-24,2024-10-25,entregado
109683,881,2024-10-27,2024-10-28,entregado
109684,881,2024-11-02,2024-11-03,entregado
109685,881,2024-11-05,2024-11-06,entregado
109686,881,2024-11-08,2024-11-09,entregado
109687,881,2024-11-11,2024-11-12,entregado
109688,881,2024-11-14,2024-11-15,entregado
109689,881,2024-11-17,2024-11-19,entregado
109690,881,2024-11-19,2024-11-20,entregado
109691,881,2024-11-25,2024-11-26,entregado
109692,881,2024-11-28,2024-11-30,entregado
109693,881,2024-12-01,2024-12-02,entregado
109694,881,2024-12-03,2024-12-05,entregado
109695,881,2024-12-05,2024-12-07,entregado
109696,881,2024-12-07,2024-12-08,cancelado
109697,881,2024-12-09,2024-12-10,entregado
109698,881,2024-12-11,2024-12-13,entregado
109699,881,2024-12-13,2024-12-14,entregado
109700,881,2024-12-15,2024-12-16,entregado
109701,881,2024-12-17,2024-12-18,entregado
109702,881,2024-12-19,2024-12-21,entregado
109703,881,2024-12-21,2024-12-23,entregado
109704,881,2024-12-23,2024-12-25,entregado
109705,881,2024-12-25,2024-12-27,entregado
109706,881,2024-12-27,2024-12-29,entregado
109707,881,2024-12-29,2024-12-30,entregado
109708,881,2024-12-31,2025-01-02,pendiente
109709,882,2022-01-02,2022-01-04,entregado
109710,882,2022-01-04,2022-01-05,entregado
109711,882,2022-01-06,2022-01-08,entregado
109712,882,2022-01-08,2022-01-10,entregado
109713,882,2022-01-10,2022-01-12,entregado
109714,882,2022-01-12,2022-01-13,entregado
109715,882,2022-01-14,2022-01-16,entregado
109716,882,2022-01-16,2022-01-18,entregado
109717,882,2022-01-18,2022-01-19,entregado
109718,882,2022-01-20,2022-01-21,entregado
109719,882,2022-01-22,2022-01-24,entregado
109720,882,2022-01-24,2022-01-25,entregado
109721,882,2022-01-26,2022-01-28,entregado
109722,882,2022-01-28,2022-01-29,entregado
109723,882,2022-01-30,2022-02-01,entregado
109724,882,2022-02-01,2022-02-03,entregado
109725,882,2022-02-03,2022-02-05,entregado
109726,882,2022-02-05,2022-02-06,entregado
109727,882,2022-02-07,2022-02-09,entregado
109728,882,2022-02-09,2022-02-11,entregado
109729,882,2022-02-11,2022-02-12,entregado
109730,882,2022-02-13,2022-02-15,entregado
109731,882,2022-02-15,2022-02-16,entregado
109732,882,2022-02-17,2022-02-19,entregado
109733,882,2022-02-19,2022-02-21,entregado
109734,882,2022-02-21,2022-02-23,entregado
109735,882,2022-02-23,2022-02-24,entregado
109736,882,2022-02-25,2022-02-27,entregado
109737,882,2022-02-27,2022-03-01,entregado
109738,882,2022-03-01,2022-03-02,entregado
109739,882,2022-03-03,2022-03-05,entregado
109740,882,2022-03-05,2022-03-07,entregado
109741,882,2022-03-10,2022-03-11,entregado
109742,882,2022-03-16,2022-03-17,entregado
109743,882,2022-03-24,2022-03-25,entregado
109744,882,2022-03-27,2022-03-29,entregado
109745,882,2022-03-29,2022-03-30,entregado
109746,882,2022-04-01,2022-04-02,entregado
109747,882,2022-04-04,2022-04-06,entregado
109748,882,2022-04-07,2022-04-09,cancelado
109749,882,2022-04-10,2022-04-11,entregado
109750,882,2022-04-20,2022-04-22,entregado
109751,882,2022-04-29,2022-04-30,entregado
109752,882,2022-05-02,2022-05-04,entregado
109753,882,2022-05-06,2022-05-08,entregado
109754,882,2022-05-10,2022-05-12,entregado
109755,882,2022-05-17,2022-05-19,entregado
109756,882,2022-05-20,2022-05-22,entregado
109757,882,2022-05-23,2022-05-24,entregado
109758,882,2022-05-27,2022-05-28,entregado
109759,882,2022-06-02,2022-06-03,cancelado
109760,882,2022-06-06,2022-06-07,entregado
109761,882,2022-06-09,2022-06-11,entregado
109762,882,2022-06-17,2022-06-19,entregado
109763,882,2022-06-21,2022-06-23,entregado
109764,882,2022-06-25,2022-06-26,entregado
109765,882,2022-06-29,2022-06-30,entregado
109766,882,2022-07-03,2022-07-05,entregado
109767,882,2022-07-06,2022-07-08,entregado
109768,882,2022-07-10,2022-07-11,entregado
109769,882,2022-07-14,2022-07-16,entregado
109770,882,2022-07-18,2022-07-20,entregado
109771,882,2022-07-21,2022-07-22,entregado
109772,882,2022-07-28,2022-07-30,entregado
109773,882,2022-08-01,2022-08-02,entregado
109774,882,2022-08-05,2022-08-06,entregado
109775,882,2022-08-09,2022-08-11,entregado
109776,882,2022-08-16,2022-08-18,entregado
109777,882,2022-08-19,2022-08-21,entregado
109778,882,2022-08-22,2022-08-24,cancelado
109779,882,2022-08-29,2022-08-31,entregado
109780,882,2022-09-09,2022-09-11,entregado
109781,882,2022-09-12,2022-09-14,entregado
109782,882,2022-09-15,2022-09-16,entregado
109783,882,2022-09-19,2022-09-21,entregado
109784,882,2022-09-25,2022-09-26,entregado
109785,882,2022-09-28,2022-09-29,entregado
109786,882,2022-10-01,2022-10-02,entregado
109787,882,2022-10-03,2022-10-05,entregado
109788,882,2022-10-06,2022-10-07,entregado
109789,882,2022-10-09,2022-10-11,entregado
109790,882,2022-10-12,2022-10-13,entregado
109791,882,2022-10-14,2022-10-16,entregado
109792,882,2022-10-17,2022-10-19,entregado
109793,882,2022-10-19,2022-10-20,entregado
109794,882,2022-10-22,2022-10-23,entregado
109795,882,2022-10-24,2022-10-26,entregado
109796,882,2022-10-27,2022-10-29,entregado
109797,882,2022-10-30,2022-11-01,entregado
109798,882,2022-11-02,2022-11-04,entregado
109799,882,2022-11-05,2022-11-07,entregado
109800,882,2022-11-08,2022-11-10,entregado
109801,882,2022-11-12,2022-11-13,entregado
109802,882,2022-11-15,2022-11-16,entregado
109803,882,2022-11-17,2022-11-19,entregado
109804,882,2022-11-19,2022-11-20,entregado
109805,882,2022-11-23,2022-11-24,entregado
109806,882,2022-11-26,2022-11-27,entregado
109807,882,2022-11-28,2022-11-29,entregado
109808,882,2022-12-01,2022-12-02,entregado
109809,882,2022-12-03,2022-12-04,entregado
109810,882,2022-12-05,2022-12-07,entregado
109811,882,2022-12-07,2022-12-09,entregado
109812,882,2022-12-09,2022-12-10,entregado
109813,882,2022-12-11,2022-12-13,entregado
109814,882,2022-12-13,2022-12-14,entregado
109815,882,2022-12-15,2022-12-16,entregado
109816,882,2022-12-17,2022-12-18,entregado
109817,882,2022-12-19,2022-12-21,entregado
109818,882,2022-12-21,2022-12-23,entregado
109819,882,2022-12-23,2022-12-24,entregado
109820,882,2022-12-25,2022-12-27,entregado
109821,882,2022-12-27,2022-12-29,entregado
109822,882,2022-12-29,2022-12-30,entregado
109823,882,2022-12-31,2023-01-02,entregado
109824,882,2023-01-02,2023-01-04,entregado
109825,882,2023-01-04,2023-01-06,entregado
109826,882,2023-01-06,2023-01-07,entregado
109827,882,2023-01-08,2023-01-10,entregado
109828,882,2023-01-10,2023-01-11,entregado
109829,882,2023-01-12,2023-01-13,entregado
109830,882,2023-01-14,2023-01-15,entregado
109831,882,2023-01-16,2023-01-17,entregado
109832,882,2023-01-18,2023-01-19,entregado
109833,882,2023-01-20,2023-01-22,entregado
109834,882,2023-01-22,2023-01-24,entregado
109835,882,2023-01-24,2023-01-26,entregado
109836,882,2023-01-26,2023-01-27,entregado
109837,882,2023-01-28,2023-01-29,entregado
109838,882,2023-01-30,2023-01-31,entregado
109839,882,2023-02-01,2023-02-02,entregado
109840,882,2023-02-03,2023-02-04,entregado
109841,882,2023-02-05,2023-02-06,entregado
109842,882,2023-02-07,2023-02-09,cancelado
109843,882,2023-02-09,2023-02-11,entregado
109844,882,2023-02-11,2023-02-12,entregado
109845,882,2023-02-13,2023-02-15,entregado
109846,882,2023-02-15,2023-02-17,entregado
109847,882,2023-02-17,2023-02-18,entregado
109848,882,2023-02-19,2023-02-20,entregado
109849,882,2023-02-21,2023-02-22,entregado
109850,882,2023-02-23,2023-02-24,entregado
109851,882,2023-02-25,2023-02-26,entregado
109852,882,2023-02-27,2023-03-01,entregado
109853,882,2023-03-01,2023-03-03,entregado
109854,882,2023-03-04,2023-03-05,entregado
109855,882,2023-03-06,2023-03-07,entregado
109856,882,2023-03-09,2023-03-11,entregado
109857,882,2023-03-11,2023-03-13,entregado
109858,882,2023-03-16,2023-03-17,entregado
109859,882,2023-03-19,2023-03-20,entregado
109860,882,2023-03-22,2023-03-23,entregado
109861,882,2023-03-25,2023-03-27,entregado
109862,882,2023-03-28,2023-03-29,entregado
109863,882,2023-03-31,2023-04-01,entregado
109864,882,2023-04-05,2023-04-07,entregado
109865,882,2023-04-08,2023-04-09,entregado
109866,882,2023-04-11,2023-04-12,entregado
109867,882,2023-04-14,2023-04-16,entregado
109868,882,2023-04-17,2023-04-18,entregado
109869,882,2023-04-20,2023-04-21,entregado
109870,882,2023-04-23,2023-04-25,entregado
109871,882,2023-04-26,2023-04-27,entregado
109872,882,2023-04-29,2023-04-30,entregado
109873,882,2023-05-02,2023-05-03,entregado
109874,882,2023-05-05,2023-05-06,entregado
109875,882,2023-05-09,2023-05-10,entregado
109876,882,2023-05-16,2023-05-17,cancelado
109877,882,2023-05-20,2023-05-21,entregado
109878,882,2023-05-27,2023-05-29,entregado
109879,882,2023-06-09,2023-06-10,entregado
109880,882,2023-06-22,2023-06-23,entregado
109881,882,2023-06-26,2023-06-28,entregado
109882,882,2023-07-01,2023-07-03,entregado
109883,882,2023-07-05,2023-07-06,entregado
109884,882,2023-07-08,2023-07-10,entregado
109885,882,2023-07-12,2023-07-13,entregado
109886,882,2023-07-16,2023-07-17,entregado
109887,882,2023-07-20,2023-07-22,entregado
109888,882,2023-07-31,2023-08-02,entregado
109889,882,2023-08-04,2023-08-06,entregado
109890,882,2023-08-08,2023-08-09,entregado
109891,882,2023-08-11,2023-08-13,entregado
109892,882,2023-08-15,2023-08-17,entregado
109893,882,2023-08-19,2023-08-21,entregado
109894,882,2023-08-22,2023-08-24,entregado
109895,882,2023-08-25,2023-08-26,entregado
109896,882,2023-08-28,2023-08-29,entregado
109897,882,2023-08-31,2023-09-01,entregado
109898,882,2023-09-04,2023-09-06,entregado
109899,882,2023-09-07,2023-09-09,entregado
109900,882,2023-09-13,2023-09-15,entregado
109901,882,2023-09-19,2023-09-21,entregado
109902,882,2023-09-23,2023-09-24,entregado
109903,882,2023-09-26,2023-09-27,entregado
109904,882,2023-10-02,2023-10-03,entregado
109905,882,2023-10-05,2023-10-07,entregado
109906,882,2023-10-07,2023-10-09,entregado
109907,882,2023-10-10,2023-10-12,entregado
109908,882,2023-10-12,2023-10-13,entregado
109909,882,2023-10-17,2023-10-19,entregado
109910,882,2023-10-20,2023-10-21,entregado
109911,882,2023-10-25,2023-10-26,entregado
109912,882,2023-10-28,2023-10-29,entregado
109913,882,2023-10-31,2023-11-01,entregado
109914,882,2023-11-03,2023-11-05,entregado
109915,882,2023-11-07,2023-11-08,entregado
109916,882,2023-11-10,2023-11-12,entregado
109917,882,2023-11-13,2023-11-15,entregado
109918,882,2023-11-15,2023-11-16,entregado
109919,882,2023-11-18,2023-11-20,entregado
109920,882,2023-11-21,2023-11-22,entregado
109921,882,2023-11-24,2023-11-26,entregado
109922,882,2023-11-27,2023-11-29,entregado
109923,882,2023-11-30,2023-12-02,entregado
109924,882,2023-12-03,2023-12-04,entregado
109925,882,2023-12-05,2023-12-07,entregado
109926,882,2023-12-07,2023-12-08,entregado
109927,882,2023-12-09,2023-12-11,entregado
109928,882,2023-12-11,2023-12-12,entregado
109929,882,2023-12-13,2023-12-14,entregado
109930,882,2023-12-15,2023-12-16,entregado
109931,882,2023-12-17,2023-12-18,entregado
109932,882,2023-12-19,2023-12-21,entregado
109933,882,2023-12-21,2023-12-23,entregado
109934,882,2023-12-23,2023-12-25,entregado
109935,882,2023-12-25,2023-12-26,entregado
109936,882,2023-12-27,2023-12-29,entregado
109937,882,2023-12-29,2023-12-31,entregado
109938,882,2023-12-31,2024-01-02,entregado
109939,882,2024-01-02,2024-01-03,entregado
109940,882,2024-01-04,2024-01-05,entregado
109941,882,2024-01-06,2024-01-08,entregado
109942,882,2024-01-08,2024-01-10,entregado
109943,882,2024-01-10,2024-01-12,entregado
109944,882,2024-01-12,2024-01-13,entregado
109945,882,2024-01-14,2024-01-15,entregado
109946,882,2024-01-16,2024-01-18,entregado
109947,882,2024-01-18,2024-01-19,entregado
109948,882,2024-01-20,2024-01-21,entregado
109949,882,2024-01-22,2024-01-23,entregado
109950,882,2024-01-24,2024-01-26,entregado
109951,882,2024-01-26,2024-01-28,entregado
109952,882,2024-01-28,2024-01-29,entregado
109953,882,2024-01-30,2024-01-31,entregado
109954,882,2024-02-01,2024-02-03,entregado
109955,882,2024-02-03,2024-02-05,entregado
109956,882,2024-02-05,2024-02-07,entregado
109957,882,2024-02-08,2024-02-09,entregado
109958,882,2024-02-10,2024-02-12,entregado
109959,882,2024-02-13,2024-02-15,entregado
109960,882,2024-02-15,2024-02-17,entregado
