pedido_id,producto_id,cantidad,precio_unitario
108202,14,6,4110.0
108202,23,12,4220.0
108202,21,3,1720.0
108203,6,10,3710.0
108203,3,13,2510.0
108204,25,17,1670.0
108204,20,17,2710.0
108204,7,6,21880.0
108204,18,11,25750.0
108204,10,10,3890.0
108204,4,7,13550.0
108205,20,11,2800.0
108205,1,14,5970.0
108205,3,15,2560.0
108205,11,13,4150.0
108205,25,11,1640.0
108206,7,18,22630.0
108206,20,11,2830.0
108207,11,9,4310.0
108207,13,11,3030.0
108207,23,18,4170.0
108207,25,10,1610.0
108207,8,17,2470.0
108207,21,17,1750.0
108208,12,8,3240.0
108208,9,18,11490.0
108209,14,18,4420.0
108209,10,9,3980.0
108209,7,11,23210.0
108209,15,18,3500.0
108210,23,19,4480.0
108210,11,7,4480.0
108210,5,12,3400.0
108210,12,18,3190.0
108211,18,17,28110.0
108211,19,5,2480.0
108211,9,12,11990.0
108211,26,14,3190.0
108212,3,6,2760.0
108212,20,5,2860.0
108212,21,4,1880.0
108213,7,12,23660.0
108213,10,12,4210.0
108213,11,5,4510.0
108214,15,10,3610.0
108214,26,13,3170.0
108214,18,13,28070.0
108214,1,3,6330.0
108214,24,11,3540.0
108215,26,3,3260.0
108215,16,12,4240.0
108215,15,13,3630.0
108216,7,6,22900.0
108216,16,6,4040.0
108217,26,14,3510.0
108217,8,5,2770.0
108217,18,6,29570.0
108217,5,11,3720.0
108217,14,7,4910.0
108217,6,8,4310.0
108218,24,14,3880.0
108218,23,9,4820.0
108218,21,8,2050.0
108218,22,10,4720.0
108218,11,5,5080.0
108218,19,12,2720.0
108219,3,7,2990.0
108219,6,13,4300.0
108219,4,11,15700.0
108219,8,8,2780.0
108219,7,4,26000.0
108220,13,5,3440.0
108220,24,11,3970.0
108220,21,8,2000.0
108220,18,13,30520.0
108220,5,8,3830.0
108221,9,8,13090.0
108221,6,8,4200.0
108221,18,10,29930.0
108221,17,13,16150.0
108221,2,11,4990.0
108221,19,11,2740.0
108222,2,14,5100.0
108222,11,6,4860.0
108222,15,3,3970.0
108222,8,4,2860.0
108222,6,14,4210.0
108223,2,12,5160.0
108223,1,10,7070.0
108223,20,8,3190.0
108223,8,5,2790.0
108223,25,8,1920.0
108223,15,12,3900.0
108224,12,5,3770.0
108224,24,3,4370.0
108224,10,13,4900.0
108224,14,4,5330.0
108224,4,5,17850.0
108224,3,3,3100.0
108225,9,9,13820.0
108225,17,4,18320.0
108226,22,10,5100.0
108226,5,13,4100.0
108226,25,12,2030.0
108226,16,10,4870.0
108226,26,14,3860.0
108226,7,11,27750.0
108227,21,14,2170.0
108227,23,11,5430.0
108228,15,3,4210.0
108228,20,4,3490.0
108228,14,4,5240.0
108228,5,6,4050.0
108228,26,7,3830.0
108229,1,14,7670.0
108229,13,9,3660.0
108229,14,11,5100.0
108229,9,14,13750.0
108229,15,12,4250.0
108230,15,7,4850.0
108230,25,3,2330.0
108231,14,5,6150.0
108231,23,12,6140.0
108231,5,7,4830.0
108231,20,3,3990.0
108231,7,14,31420.0
108232,20,3,4060.0
108232,11,12,6310.0
108232,25,16,2340.0
108232,9,3,15860.0
108232,16,11,5620.0
108233,17,5,20830.0
108233,9,11,16180.0
108233,4,4,19670.0
108233,19,18,3420.0
108234,22,8,5880.0
108234,24,6,5030.0
108234,16,5,5540.0
108235,3,4,3740.0
108235,21,10,2450.0
108235,18,15,38070.0
108235,15,10,4930.0
108236,13,7,4290.0
108236,10,11,5730.0
108236,6,20,5390.0
108237,1,14,2740.0
108237,22,14,1880.0
108238,23,7,1970.0
108238,17,6,6670.0
108238,2,12,2000.0
108238,8,19,1100.0
108238,24,21,1590.0
108239,2,5,2050.0
108239,14,5,1930.0
108239,12,21,1430.0
108239,15,25,1540.0
108240,3,14,1170.0
108240,6,25,1720.0
108241,2,23,2100.0
108241,19,7,1050.0
108241,11,16,2000.0
108241,4,18,6290.0
108241,6,18,1740.0
108242,7,18,10140.0
108242,19,14,1060.0
108242,9,12,5090.0
108243,5,13,1570.0
108243,16,5,1770.0
108243,19,19,1110.0
108243,10,10,1780.0
108243,6,12,1730.0
108244,7,10,10510.0
108244,8,24,1120.0
108244,13,24,1330.0
108244,24,20,1550.0
108245,7,5,10410.0
108245,8,22,1090.0
108245,15,7,1570.0
108245,3,20,1190.0
108246,17,16,6760.0
108246,12,22,1380.0
108246,25,7,770.0
108246,7,15,10280.0
108246,8,19,1140.0
108247,21,19,820.0
108247,13,5,1380.0
108247,4,5,6450.0
108247,1,14,2790.0
108247,6,7,1690.0
108248,7,19,10610.0
108248,13,17,1370.0
108248,14,6,1970.0
108248,19,14,1090.0
108249,17,12,6600.0
108249,8,6,1120.0
108250,24,4,1560.0
108250,19,4,1050.0
108251,24,16,1630.0
108251,15,4,1520.0
108252,11,16,2150.0
108252,22,12,2040.0
108252,3,8,1290.0
108252,7,17,11470.0
108252,13,10,1530.0
108252,5,18,1680.0
108253,10,6,1920.0
108253,26,14,1530.0
108253,19,8,1180.0
108253,7,12,11120.0
108253,9,9,5700.0
108254,4,4,7130.0
108254,7,16,11500.0
108254,1,6,3040.0
108255,21,12,900.0
108255,12,10,1530.0
108255,7,17,11100.0
108255,24,10,1740.0
108256,20,6,1410.0
108256,4,4,6950.0
108256,8,6,1190.0
108257,17,4,7120.0
108257,24,12,1740.0
108258,23,9,2180.0
108258,22,18,2070.0
108258,14,8,2100.0
108259,6,8,1900.0
108259,15,5,1650.0
108259,21,13,900.0
108260,14,16,2070.0
108260,13,4,1500.0
108260,3,8,1290.0
108260,19,13,1150.0
108260,9,9,5760.0
108260,10,9,1920.0
108261,8,10,1250.0
108261,10,13,1950.0
108261,21,6,860.0
108261,15,12,1640.0
108261,26,13,1580.0
108262,4,4,7890.0
108262,5,14,1930.0
108262,16,12,2230.0
108262,19,4,1360.0
108262,23,8,2480.0
108263,16,13,2220.0
108263,21,8,990.0
108263,13,6,1670.0
108263,12,13,1790.0
108263,22,18,2390.0
108264,17,16,8080.0
108264,21,5,1010.0
108265,20,9,1580.0
108265,12,6,1750.0
108265,24,18,1990.0
108265,7,14,12950.0
108265,14,9,2400.0
108265,19,12,1330.0
108266,26,8,1800.0
108266,7,9,12730.0
108266,25,9,960.0
108266,23,12,2520.0
108266,12,12,1750.0
108266,4,9,7970.0
108267,3,10,1430.0
108267,23,9,2520.0
108267,12,16,1710.0
108267,18,10,15360.0
108267,8,8,1400.0
108268,17,10,8150.0
108268,2,17,2510.0
108268,1,12,3520.0
108268,12,8,1750.0
108269,12,18,2000.0
108269,15,7,2130.0
108269,21,15,1100.0
108269,13,5,1910.0
108269,24,10,2190.0
108269,20,7,1770.0
108270,1,10,3780.0
108270,4,18,8790.0
108270,17,17,9240.0
108270,18,15,16620.0
108270,7,15,14270.0
108271,13,12,1930.0
108271,2,7,2810.0
108272,3,14,1620.0
108272,13,14,1950.0
108272,18,11,16530.0
108273,10,16,2450.0
108273,14,10,2740.0
108273,18,16,16710.0
108273,4,19,9100.0
108273,25,15,1050.0
108273,1,21,3820.0
108274,23,9,2680.0
108274,12,6,2030.0
108275,6,9,2370.0
108275,9,21,7130.0
108276,23,4,2720.0
108276,19,19,1470.0
108276,13,16,1910.0
108276,16,10,2550.0
108276,8,21,1560.0
108277,25,9,1050.0
108277,1,21,3850.0
108277,9,19,7190.0
108277,2,15,2830.0
108277,19,15,1480.0
108277,20,7,1760.0
108278,4,13,8700.0
108278,2,11,2780.0
108278,5,12,2070.0
108278,8,16,1510.0
108279,19,5,1500.0
108279,6,11,2400.0
108280,1,16,3810.0
108280,7,5,14660.0
108280,10,22,2530.0
108281,3,9,1590.0
108281,26,25,2000.0
108281,25,16,1070.0
108281,7,15,14490.0
108281,6,11,2420.0
108282,14,7,2650.0
108282,8,20,1540.0
108282,1,16,3950.0
108282,15,25,2120.0
108282,22,18,2630.0
108283,10,11,2440.0
108283,15,5,2210.0
108283,1,15,3920.0
108283,21,16,1140.0
108284,8,16,1620.0
108284,7,25,15480.0
108284,12,7,2140.0
108285,3,25,1730.0
108285,12,21,2060.0
108285,10,16,2690.0
108285,9,23,7650.0
108285,5,13,2320.0
108286,23,7,2830.0
108286,25,7,1110.0
108286,18,19,18120.0
108286,3,21,1760.0
108286,14,18,2910.0
108286,20,12,1880.0
108287,9,7,7650.0
108287,24,21,2400.0
108288,18,7,18130.0
108288,15,25,2230.0
108288,4,12,9180.0
108288,24,11,2330.0
108289,26,16,2120.0
108289,5,12,2260.0
108289,22,19,2890.0
108289,1,14,4120.0
108289,19,5,1570.0
108289,18,7,18050.0
108290,23,19,2940.0
108290,8,24,1650.0
108290,5,12,2320.0
108290,16,10,2600.0
108290,26,5,2020.0
108291,2,19,2960.0
108291,13,5,2080.0
108291,5,8,2260.0
108291,14,20,2910.0
108291,4,12,9280.0
108292,11,9,2880.0
108292,24,12,2340.0
108292,1,17,4060.0
108293,11,10,2930.0
108293,22,14,2800.0
108293,3,17,1690.0
108293,25,19,1140.0
108294,18,5,17900.0
108294,25,10,1160.0
108294,20,14,1850.0
108294,1,12,4230.0
108294,9,7,7800.0
108294,2,7,3090.0
108295,14,4,2850.0
108295,24,6,2410.0
108295,3,19,1730.0
108295,5,12,2250.0
108295,20,17,1920.0
108295,7,13,14770.0
108296,9,10,7530.0
108296,21,19,1200.0
108297,10,20,2600.0
108297,16,14,2620.0
108298,26,10,2130.0
108298,11,14,2970.0
108298,19,10,1570.0
108298,6,7,2550.0
108299,8,11,1620.0
108299,2,11,2950.0
108299,24,10,2280.0
108299,16,16,2680.0
108299,12,17,2040.0
108300,11,12,3300.0
108300,21,13,1340.0
108300,14,5,3230.0
108300,6,17,2940.0
108300,9,14,8780.0
108300,4,14,10890.0
108301,26,10,2410.0
108301,15,10,2600.0
108301,22,10,3230.0
108301,23,10,3270.0
108301,14,13,3200.0
108301,6,4,2820.0
108302,9,8,8710.0
108302,12,4,2340.0
108302,24,9,2740.0
108302,14,6,3240.0
108302,20,13,2130.0
108303,26,9,2360.0
108303,12,8,2410.0
108303,6,8,2790.0
108303,1,4,4690.0
108303,8,8,1920.0
108303,3,17,1960.0
108304,15,10,2550.0
108304,10,5,3050.0
108304,3,5,1980.0
108304,18,16,20590.0
108304,14,9,3290.0
108304,8,10,1890.0
108305,16,4,2990.0
108305,4,16,10990.0
108305,6,10,2820.0
108305,1,12,4760.0
108305,3,16,1980.0
108305,21,8,1380.0
108306,21,12,1380.0
108306,13,14,2350.0
108306,24,4,2650.0
108306,2,5,3510.0
108306,9,13,8570.0
108306,25,12,1290.0
108307,26,10,2440.0
108307,23,4,3300.0
108307,11,6,3350.0
108308,17,4,11310.0
108308,11,8,3300.0
108308,3,10,1950.0
108308,21,16,1320.0
108309,13,13,2650.0
108309,21,4,1560.0
108309,17,10,12510.0
108310,21,18,1520.0
108310,25,14,1420.0
108310,20,8,2390.0
108311,17,14,12380.0
108311,11,12,3780.0
108311,24,16,2980.0
108311,19,8,2080.0
108311,18,8,22720.0
108311,4,17,11960.0
108312,14,8,3700.0
108312,20,14,2490.0
108312,26,12,2630.0
108313,23,12,3860.0
108313,10,17,3510.0
108313,2,5,4020.0
108313,7,5,19670.0
108314,5,13,2970.0
108314,15,13,3010.0
108314,26,6,2740.0
108314,19,12,2070.0
108314,22,14,3550.0
108314,7,9,19080.0
108315,12,10,2670.0
108315,4,13,12060.0
108316,6,15,3570.0
108316,13,15,2870.0
108316,3,7,2590.0
108317,20,12,2730.0
108317,3,8,2590.0
108317,17,13,13940.0
108318,14,8,4150.0
108318,15,15,3320.0
108319,22,18,4070.0
108319,3,16,2460.0
108319,2,12,4410.0
108319,10,6,3810.0
108319,7,4,21850.0
108319,23,19,4350.0
108320,24,4,3330.0
108320,5,18,3250.0
108320,8,4,2410.0
108320,20,13,2690.0
108321,24,4,3390.0
108321,18,7,25380.0
108321,22,15,4230.0
108322,7,15,21740.0
108322,21,7,1680.0
108322,2,13,4290.0
108322,24,7,3460.0
108322,20,9,2760.0
108322,25,5,1640.0
108323,19,24,2310.0
108323,26,16,2990.0
108324,5,5,3300.0
108324,19,7,2300.0
108324,1,25,5860.0
108324,7,18,22370.0
108324,11,8,4380.0
108325,4,5,13900.0
108325,9,5,11000.0
108326,6,20,3710.0
108326,7,11,21830.0
108326,15,16,3220.0
108327,21,7,1730.0
108327,24,15,3360.0
108327,6,13,3720.0
108327,11,8,4170.0
108327,4,20,13660.0
108328,4,15,14110.0
108328,6,25,3560.0
108328,19,7,2300.0
108328,18,11,25290.0
108328,2,11,4490.0
108329,22,9,4250.0
108329,21,9,1800.0
108330,23,19,4580.0
108330,17,14,14770.0
108330,15,5,3500.0
108330,20,11,2860.0
108330,1,9,6520.0
108331,15,21,3560.0
108331,4,7,14490.0
108331,11,6,4430.0
108332,11,16,4420.0
108332,16,4,4180.0
108332,17,5,15000.0
108332,26,5,3160.0
108332,3,11,2660.0
108333,5,18,3530.0
108333,21,19,1840.0
108333,22,7,4420.0
108333,18,19,27900.0
108333,20,25,2900.0
108333,3,25,2740.0
108334,12,19,3270.0
108334,10,11,4030.0
108334,8,14,2560.0
108334,23,14,4610.0
108334,11,18,4580.0
108335,7,12,23720.0
108335,3,24,2650.0
108335,19,19,2410.0
108336,22,14,4370.0
108336,2,22,4800.0
108336,4,20,14610.0
108336,18,7,27110.0
108336,1,12,6350.0
108337,23,20,4510.0
108337,15,24,3480.0
108337,21,7,1800.0
108337,24,12,3610.0
108337,3,10,2680.0
108337,1,17,6220.0
108338,3,15,2640.0
108338,17,5,15320.0
108339,15,20,3590.0
108339,10,20,4150.0
108339,25,15,1740.0
108339,7,17,23250.0
108340,14,14,4290.0
108340,8,16,2480.0
108340,26,14,3190.0
108340,21,20,1840.0
108341,21,7,1800.0
108341,7,4,23410.0
108342,13,16,3050.0
108342,5,4,3500.0
108342,10,17,4100.0
108342,18,16,27740.0
108342,7,17,23640.0
108342,15,4,3620.0
108343,2,20,4650.0
108343,14,16,4490.0
108343,22,19,4290.0
108343,18,20,28210.0
108343,9,17,12120.0
108343,16,16,4010.0
108344,13,5,3530.0
108344,11,12,5110.0
108344,15,14,3830.0
108344,25,14,1860.0
108344,21,6,2000.0
108345,3,8,2910.0
108345,25,4,1910.0
108345,20,14,3300.0
108345,2,13,5060.0
108345,6,12,4300.0
108345,14,18,4840.0
108346,14,13,4770.0
108346,11,8,4960.0
108346,3,17,2930.0
108346,2,17,5230.0
108346,18,10,30820.0
108347,18,5,29420.0
108347,19,12,2630.0
108347,4,12,15940.0
108348,15,5,3840.0
108348,2,13,5210.0
108348,8,9,2710.0
108348,5,5,3820.0
108348,16,18,4480.0
108348,12,13,3590.0
108349,8,4,2730.0
108349,12,9,3620.0
108350,21,13,1960.0
108350,7,9,25540.0
108350,10,9,4390.0
108350,24,12,4040.0
108350,19,17,2780.0
108350,25,8,1900.0
108351,17,18,16250.0
108351,10,17,4470.0
108351,1,4,6870.0
108351,16,8,4410.0
108352,6,10,4540.0
108352,25,16,2030.0
108352,18,10,33280.0
108353,11,12,5490.0
108353,25,6,2050.0
108353,17,12,17730.0
108353,12,18,3850.0
108354,8,6,3000.0
108354,16,4,4870.0
108354,21,12,2190.0
108354,13,5,3820.0
108355,26,17,3850.0
108355,8,5,3020.0
108355,6,16,4720.0
108356,22,8,5280.0
108356,14,4,5210.0
108356,19,13,2940.0
108357,25,6,2120.0
108357,4,18,17130.0
108357,18,17,33170.0
108357,19,8,2970.0
108358,3,8,3260.0
108358,11,8,5470.0
108358,25,10,2040.0
108358,8,9,3050.0
108358,22,4,5170.0
108358,10,5,4840.0
108359,26,5,3940.0
108359,12,5,3930.0
108359,25,5,2140.0
108359,17,6,17950.0
108359,9,13,13900.0
108359,8,12,3000.0
108360,20,12,3500.0
108360,19,10,2890.0
108360,5,18,4260.0
108360,14,16,5120.0
108360,21,17,2230.0
108360,8,14,3060.0
108361,19,11,3360.0
108361,14,8,5880.0
108361,15,15,4700.0
108361,26,10,4420.0
108361,8,8,3390.0
108361,16,13,5650.0
108362,20,11,4020.0
108362,19,18,3450.0
108362,23,18,6140.0
108362,24,12,4990.0
108362,18,16,37070.0
108363,23,8,6250.0
108363,22,10,6120.0
108363,14,19,6090.0
108363,25,18,2350.0
108364,20,16,4010.0
108364,17,9,20370.0
108364,11,9,6320.0
108364,10,15,5670.0
108364,1,18,8710.0
108365,13,7,4300.0
108365,4,19,20280.0
108365,3,6,3740.0
108365,6,21,5230.0
108366,3,16,3590.0
108366,12,21,4390.0
108366,26,13,4360.0
108367,25,13,2430.0
108367,7,21,32000.0
108367,19,15,3330.0
108367,20,19,3960.0
108367,16,18,5770.0
108367,23,13,6030.0
108368,2,7,6280.0
108368,24,7,4940.0
108368,12,13,4500.0
108368,1,13,8900.0
108368,14,4,6010.0
108368,19,6,3370.0
108369,21,11,2530.0
108369,22,22,5860.0
108369,19,16,3400.0
108369,24,16,4960.0
108369,18,24,37400.0
108369,10,18,5690.0
108370,7,24,32980.0
108370,19,15,3280.0
108370,10,11,5690.0
108370,23,24,6080.0
108371,13,5,4350.0
108371,26,9,4450.0
108371,25,9,2410.0
108371,1,15,8900.0
108371,10,20,5710.0
108371,15,13,4770.0
108372,9,7,16050.0
108372,17,14,20890.0
108372,19,9,3400.0
108373,5,9,4700.0
108373,23,18,6290.0
108373,3,16,3730.0
108373,25,16,2330.0
108374,3,11,3730.0
108374,6,24,5130.0
108374,25,7,2420.0
108374,15,5,4810.0
108374,23,11,5960.0
108374,12,16,4450.0
108375,6,8,2780.0
108375,18,11,20080.0
108375,11,5,3270.0
108375,1,3,4650.0
108375,14,8,3280.0
108375,25,7,1290.0
108376,16,11,3120.0
108376,9,11,8880.0
108376,24,6,2690.0
108376,21,5,1330.0
108376,14,14,3290.0
108377,20,5,2150.0
108377,15,7,2580.0
108377,6,3,2930.0
108378,13,4,2310.0
108378,15,5,2640.0
108379,8,14,2080.0
108379,19,5,2090.0
108379,22,11,3660.0
108379,3,7,2190.0
108380,23,12,3730.0
108380,17,3,12930.0
108380,1,6,5400.0
108380,19,4,2050.0
108380,8,3,2150.0
108380,7,12,20190.0
108381,11,12,3760.0
108381,9,8,9570.0
108381,17,12,12700.0
108381,16,14,3440.0
108382,7,11,19360.0
108382,5,11,2970.0
108383,25,8,1480.0
108383,22,4,3720.0
108383,20,4,2390.0
108383,2,7,3980.0
108383,16,3,3430.0
108384,26,3,2640.0
108384,3,13,2220.0
108384,25,6,1440.0
108384,2,7,3950.0
108384,7,7,19520.0
108384,9,14,9980.0
108385,13,9,2570.0
108385,23,12,3760.0
108385,4,8,12040.0
108385,15,3,2940.0
108385,21,8,1540.0
108386,25,12,1450.0
108386,4,12,12080.0
108386,2,3,3810.0
108386,9,6,10100.0
108386,23,12,3820.0
108386,26,13,2720.0
108387,8,4,2180.0
108387,25,3,1430.0
108388,14,9,4260.0
108388,8,13,2410.0
108388,2,7,4470.0
108389,23,15,4220.0
108389,2,8,4520.0
108389,15,9,3250.0
108390,20,6,2840.0
108390,6,12,3570.0
108390,1,9,6030.0
108391,23,16,4360.0
108391,8,15,2410.0
108391,26,15,3030.0
108391,14,3,4200.0
108391,21,13,1730.0
108392,8,13,2430.0
108392,26,10,2950.0
108392,6,6,3700.0
108393,20,7,2700.0
108393,2,6,4530.0
108393,15,16,3360.0
108393,24,14,3400.0
108393,13,12,2900.0
108393,7,16,22060.0
108394,2,5,4480.0
108394,26,10,2940.0
108394,9,8,10850.0
108394,21,14,1770.0
108394,6,16,3660.0
108395,21,20,1720.0
108395,23,11,4330.0
108395,19,14,2280.0
108395,12,11,3020.0
108395,3,20,2580.0
108396,1,8,6040.0
108396,3,4,2460.0
108396,12,11,3000.0
108397,14,13,4120.0
108397,13,8,3020.0
108397,6,17,3540.0
108397,24,13,3430.0
108397,10,4,3860.0
108397,21,11,1760.0
108398,15,11,3300.0
108398,6,10,3700.0
108398,5,10,3380.0
108398,10,18,3940.0
108398,7,18,22430.0
108399,13,4,3030.0
108399,24,13,3510.0
108400,21,20,1770.0
108400,11,12,4340.0
108400,7,10,22270.0
108401,16,8,4120.0
108401,9,18,11970.0
108402,21,11,1780.0
108402,26,8,3140.0
108402,14,19,4460.0
108402,17,4,15340.0
108402,19,5,2480.0
108403,23,4,4510.0
108403,3,19,2680.0
108403,17,5,15520.0
108404,2,15,4750.0
108404,11,9,4530.0
108404,24,18,3550.0
108404,20,16,2980.0
108404,22,4,4350.0
108404,8,9,2600.0
108405,14,16,4330.0
108405,16,14,4120.0
108405,17,14,14780.0
108405,19,8,2520.0
108405,10,7,4120.0
108406,23,14,4630.0
108406,16,12,4180.0
108406,10,6,4140.0
108406,21,9,1810.0
108406,22,5,4260.0
108406,8,8,2590.0
108407,11,14,4590.0
108407,22,14,4450.0
108407,18,4,27630.0
108408,21,17,1850.0
108408,18,8,27700.0
108408,22,12,4470.0
108408,25,14,1740.0
108409,7,7,24220.0
108409,26,9,3130.0
108410,13,4,3100.0
108410,8,6,2620.0
108411,25,4,1740.0
108411,15,4,3560.0
108412,16,3,4560.0
108412,13,5,3360.0
108412,7,10,26450.0
108412,9,3,12570.0
108412,23,14,4970.0
108412,20,8,3250.0
108413,22,7,4660.0
108413,1,8,6850.0
108413,2,12,5100.0
108413,19,13,2780.0
108413,23,7,4890.0
108414,13,11,3410.0
108414,4,10,15690.0
108415,13,5,3480.0
108415,6,13,4210.0
108415,2,5,5060.0
108415,9,11,13170.0
108415,23,14,4860.0
108415,10,10,4400.0
108416,18,14,29920.0
108416,21,7,1950.0
108416,19,3,2680.0
108416,11,4,5100.0
108417,16,11,4970.0
108417,21,7,2140.0
108417,25,3,2070.0
108417,24,6,4300.0
108417,17,13,17700.0
108417,11,9,5300.0
108418,13,3,3730.0
108418,15,3,4240.0
108418,12,3,3970.0
108419,4,14,16940.0
108419,17,7,17500.0
108419,13,11,3660.0
108419,1,8,7480.0
108420,12,3,3750.0
108420,15,12,4100.0
108420,5,12,4130.0
108420,24,14,4260.0
108421,10,13,4770.0
108421,3,3,3180.0
108422,20,6,3500.0
108422,22,14,5240.0
108422,4,14,17280.0
108422,6,10,4630.0
108422,3,9,3180.0
108422,11,4,5290.0
108423,9,7,14060.0
108423,20,3,3480.0
108423,18,6,33550.0
108423,21,11,2170.0
108423,3,10,3260.0
108424,8,13,3020.0
108424,14,5,5310.0
108424,4,13,16880.0
108425,14,8,6070.0
108425,16,12,5610.0
108425,11,6,6180.0
108426,13,6,4270.0
108426,18,10,37880.0
108427,18,4,38450.0
108427,22,12,5890.0
108427,14,14,6160.0
108428,8,15,3420.0
108428,12,10,4520.0
108428,26,15,4490.0
108428,6,8,5400.0
108429,21,13,2530.0
108429,1,3,8650.0
108429,26,8,4480.0
108429,5,11,4820.0
108429,12,6,4290.0
108430,22,12,5870.0
108430,18,14,38490.0
108430,3,6,3630.0
108430,7,15,31790.0
108430,8,9,3450.0
108430,6,9,5340.0
108431,1,7,8650.0
108431,4,14,19980.0
108432,1,7,8680.0
108432,4,13,19980.0
108432,20,3,3930.0
108433,26,20,4260.0
108433,17,6,20050.0
108433,11,13,6210.0
108433,20,10,4000.0
108433,19,4,3260.0
108433,5,6,4730.0
108434,15,13,4780.0
108434,24,14,5040.0
108434,4,17,19370.0
108434,5,10,4640.0
108435,1,13,8730.0
108435,6,20,5140.0
108435,23,4,6220.0
108435,18,17,37750.0
108436,18,13,37790.0
108436,21,7,2520.0
108436,25,18,2320.0
108437,9,13,16500.0
108437,10,7,5670.0
108438,22,10,5790.0
108438,24,14,4860.0
108439,14,49,1880.0
108439,19,32,1100.0
108439,15,49,1510.0
108439,8,45,1100.0
108439,3,49,1190.0
108440,14,49,1930.0
108440,7,57,10320.0
108441,10,12,1740.0
108441,23,12,1980.0
108441,13,57,1370.0
108441,12,32,1380.0
108441,3,28,1180.0
108442,2,28,2040.0
108442,22,57,1920.0
108442,11,15,2030.0
108442,20,32,1250.0
108442,17,39,6600.0
108443,13,49,1340.0
108443,8,12,1090.0
108443,21,12,800.0
108443,15,28,1500.0
108443,25,40,760.0
108444,17,24,6780.0
108444,9,40,5190.0
108444,14,36,1900.0
108444,22,32,1900.0
108444,4,28,6440.0
108444,13,28,1350.0
108445,20,45,1270.0
108445,22,20,1960.0
108445,7,16,10260.0
108445,8,40,1140.0
108446,16,33,1840.0
108446,14,24,1940.0
108446,19,16,1080.0
108447,1,57,2820.0
108447,10,45,1820.0
108448,23,49,1960.0
108448,8,24,1100.0
108448,18,57,11750.0
108448,21,53,790.0
108448,24,16,1550.0
108449,10,16,1780.0
108449,1,27,2720.0
108449,7,31,10340.0
108449,14,27,1910.0
108449,16,33,1760.0
108450,1,23,2840.0
108450,13,47,1360.0
108451,14,47,1890.0
108451,5,27,1500.0
108451,25,43,760.0
108451,8,39,1090.0
108451,22,12,1920.0
108451,11,15,2010.0
108452,13,39,1390.0
108452,14,39,1980.0
108452,24,27,1580.0
108452,16,21,1780.0
108452,20,23,1260.0
108452,23,31,2020.0
108453,10,39,1800.0
108453,21,35,820.0
108453,24,23,1620.0
108453,7,47,10080.0
108454,13,55,1340.0
108454,23,16,1990.0
108454,9,55,5180.0
108454,21,16,780.0
108454,18,20,12440.0
108454,8,39,1140.0
108455,16,18,1790.0
108455,26,47,1380.0
108455,6,20,1670.0
108455,11,27,2030.0
108455,24,51,1570.0
108455,15,23,1580.0
108456,6,23,1690.0
108456,20,39,1300.0
108456,9,47,5190.0
108456,22,31,1900.0
108456,23,35,1970.0
108456,2,23,2000.0
108457,17,27,6790.0
108457,18,27,11910.0
108457,23,20,2030.0
108457,11,9,2040.0
108458,11,18,1950.0
108458,15,36,1530.0
108459,10,43,1840.0
108459,17,27,6430.0
108459,21,43,780.0
108459,25,33,780.0
108460,13,30,1360.0
108460,5,30,1530.0
108461,17,9,6670.0
108461,25,40,760.0
108461,8,16,1130.0
108461,14,20,1920.0
108461,20,40,1270.0
108462,4,13,6300.0
108462,21,36,810.0
108462,26,13,1440.0
108462,3,26,1160.0
108463,2,33,2050.0
108463,22,40,1900.0
108463,3,13,1200.0
108463,8,36,1140.0
108463,23,26,2010.0
108463,19,46,1060.0
108464,18,43,12020.0
108464,5,39,1490.0
108464,10,20,1780.0
108465,18,9,13520.0
108465,6,30,1840.0
108465,4,21,6860.0
108465,25,30,850.0
108465,5,42,1660.0
108466,2,12,2220.0
108466,18,42,13460.0
108466,8,30,1200.0
108467,15,9,1680.0
108467,7,15,11520.0
108467,5,30,1640.0
108468,26,42,1500.0
108468,20,27,1370.0
108468,1,18,3130.0
108468,12,27,1570.0
108469,4,42,7170.0
108469,19,18,1160.0
108470,3,42,1310.0
108470,2,39,2180.0
108471,15,12,1710.0
108471,5,15,1710.0
108472,17,21,7010.0
108472,4,15,6820.0
108472,10,9,2000.0
108472,12,39,1560.0
108472,20,27,1370.0
108472,3,18,1290.0
108473,8,12,1220.0
108473,6,15,1890.0
108473,14,30,2120.0
108473,19,33,1180.0
108473,18,15,13470.0
108473,24,12,1700.0
108474,24,42,1700.0
108474,19,39,1180.0
108474,1,9,2970.0
108474,5,18,1680.0
108474,21,18,860.0
108474,23,9,2130.0
108475,14,18,2120.0
108475,4,39,7150.0
108475,5,33,1660.0
108476,12,42,1590.0
108476,25,30,850.0
108476,20,27,1420.0
108476,3,15,1290.0
108476,16,42,1960.0
108477,3,33,1270.0
108477,16,24,1960.0
108477,2,39,2220.0
108477,19,39,1210.0
108477,20,12,1390.0
108477,22,36,2130.0
108478,5,27,1670.0
108478,11,18,2150.0
108479,26,18,1500.0
108479,6,33,1800.0
108479,10,42,1950.0
108479,11,39,2130.0
108479,9,12,5520.0
108479,8,36,1210.0
108480,11,24,2170.0
108480,22,42,2140.0
108480,3,24,1300.0
108481,8,21,1250.0
108481,19,18,1180.0
108481,24,24,1690.0
108481,14,12,2140.0
