cliente_id,nombre,tipo_cliente,zona_id,fecha_alta
1005,Parrilla Rodriguez,bar_restaurante,8,2021-02-21
1006,Maxikiosco Aguirre,kiosco,11,2021-06-29
1007,Autoservicio Juarez,autoservicio,8,2021-03-28
1008,Pizzería Ramos,bar_restaurante,8,2022-08-10
1009,Restaurante Gonzalez,bar_restaurante,7,2024-11-29
1010,Despensa Garcia,autoservicio,9,2021-04-01
1011,Maxikiosco Flores,kiosco,8,2021-10-06
1012,Despensa Diaz,autoservicio,10,2021-07-12
1013,Autoservicio Herrera,autoservicio,8,2020-09-05
1014,Kiosco Suarez,kiosco,7,2020-12-25
1015,Kiosco Rodriguez,kiosco,8,2022-10-02
1016,Kiosco Torres,kiosco,8,2020-04-14
1017,Parrilla Gomez,bar_restaurante,10,2022-08-17
1018,Almacén Torres,autoservicio,7,2022-08-24
1019,Autoservicio Mayorista Romero,supermercado,10,2020-11-13
1020,Maxikiosco Gonzalez,kiosco,10,2023-11-03
1021,Kiosco Maldonado,kiosco,9,2020-12-04
1022,Distribuidora Mansilla,mayorista,8,2022-08-22
1023,Despensa Rios,autoservicio,7,2024-02-25
1024,Despensa Sosa,autoservicio,10,2022-07-10
1025,Restaurante Rodriguez,bar_restaurante,10,2023-06-19
1026,Autoservicio Velazquez,autoservicio,10,2023-01-15
1027,Kiosco Ortiz,kiosco,8,2020-07-01
1028,Autoservicio Mayorista Torres,supermercado,11,2020-06-10
1029,Autoservicio Torres,autoservicio,10,2023-05-08
1030,Autoservicio Rodriguez,autoservicio,8,2021-02-01
1031,Distribuidora Quiroga,mayorista,7,2024-05-26
1032,Pizzería Sanchez,bar_restaurante,8,2022-10-02
1033,Maxikiosco Avila,kiosco,8,2022-07-20
1034,Maxikiosco Gimenez,kiosco,7,2020-06-17
1035,Maxikiosco Soto,kiosco,8,2023-03-01
1036,Bar Molina,bar_restaurante,10,2023-07-16
1037,Autoservicio Mayorista Medina,supermercado,11,2022-09-03
1038,Maxikiosco Ledesma,kiosco,10,2022-04-12
1039,Autoservicio Ferreyra,autoservicio,11,2023-09-02
1040,Parrilla Martinez,bar_restaurante,9,2024-03-19
1041,Mayorista Arias,mayorista,10,2021-10-02
1042,Supermercado Ojeda,supermercado,11,2023-01-07
1043,Kiosco Leiva,kiosco,10,2020-04-21
1044,Maxikiosco Mendoza,kiosco,8,2022-11-01
1045,Maxikiosco Bravo,kiosco,8,2023-08-17
1046,Despensa Aguero,autoservicio,7,2021-01-12
1047,Kiosco Hernandez,kiosco,7,2023-06-10
1048,Kiosco Muñoz,kiosco,9,2023-10-20
1049,Despensa Martinez,autoservicio,8,2022-12-17
1050,Bar Dominguez,bar_restaurante,8,2023-01-09
1051,Despensa Rodriguez,autoservicio,11,2020-04-08
1052,Supermercado Sanchez,supermercado,10,2021-03-20
1053,Distribuidora Paez,mayorista,10,2021-02-03
1054,Autoservicio Mayorista Martinez,supermercado,8,2022-09-17
1055,Bar Muñoz,bar_restaurante,10,2022-04-18
1056,Parrilla Rodriguez,bar_restaurante,10,2022-06-14
1057,Maxikiosco Roldan,kiosco,8,2021-05-05
1058,Supermercado Garcia,supermercado,10,2022-09-12
1059,Maxikiosco Rodriguez,kiosco,8,2022-03-05
1060,Maxikiosco Vargas,kiosco,10,2022-11-30
1061,Autoservicio Mayorista Rivero,supermercado,10,2020-04-27
1062,Supermercado Romero,supermercado,8,2021-07-19
1063,Mayorista Coronel,mayorista,8,2024-01-16
1064,Parrilla Rodriguez,bar_restaurante,11,2024-09-29
1065,Autoservicio Mayorista Fernandez,supermercado,10,2022-02-21
1066,Parrilla Ferreyra,bar_restaurante,8,2021-01-24
1067,Autoservicio Mayorista Perez,supermercado,7,2021-07-30
1068,Autoservicio Mayorista Silva,supermercado,7,2023-03-25
1069,Kiosco Lopez,kiosco,11,2022-10-06
1070,Supermercado Caceres,supermercado,10,2020-02-01
1071,Maxikiosco Cordoba,kiosco,8,2020-02-07
1072,Maxikiosco Ferreyra,kiosco,8,2020-09-18
1073,Maxikiosco Gomez,kiosco,9,2021-12-28
1074,Kiosco Flores,kiosco,8,2021-07-24
1075,Pizzería Moyano,bar_restaurante,8,2022-09-22
1076,Kiosco Escobar,kiosco,8,2022-06-11
1077,Maxikiosco Diaz,kiosco,7,2024-08-31
1078,Almacén Ponce,autoservicio,8,2022-10-29
1079,Despensa Martin,autoservicio,10,2023-01-23
1080,Autoservicio Ramos,autoservicio,7,2022-01-01
1081,Autoservicio Mayorista Martin,supermercado,10,2021-01-05
1082,Despensa Ponce,autoservicio,8,2021-07-11
1083,Autoservicio Mayorista Garcia,supermercado,11,2020-09-28
1084,Despensa Gonzalez,autoservicio,10,2022-12-10
1085,Restaurante Pereyra,bar_restaurante,11,2020-04-15
1086,Maxikiosco Gimenez,kiosco,10,2022-07-25
1087,Autoservicio Mayorista Vera,supermercado,10,2022-08-24
1088,Kiosco Rodriguez,kiosco,8,2021-04-07
1089,Mayorista Gonzalez,mayorista,7,2024-03-27
1090,Maxikiosco Farias,kiosco,11,2024-05-01
1091,Kiosco Nuñez,kiosco,10,2020-10-19
1092,Pizzería Maidana,bar_restaurante,10,2022-01-16
1093,Parrilla Bustos,bar_restaurante,8,2022-12-01
1094,Maxikiosco Ledesma,kiosco,10,2024-07-11
1095,Bar Rios,bar_restaurante,11,2022-10-17
1096,Maxikiosco Sosa,kiosco,8,2023-07-13
1097,Kiosco Martinez,kiosco,8,2020-06-05
1098,Maxikiosco Quiroga,kiosco,11,2020-08-25
1099,Kiosco Campos,kiosco,8,2024-01-15
1100,Maxikiosco Fernandez,kiosco,8,2022-09-02
1101,Despensa Alvarez,autoservicio,11,2023-12-17
1102,Mayorista Lopez,mayorista,8,2020-12-07
1103,Bar Alvarez,bar_restaurante,11,2020-09-25
1104,Maxikiosco Luna,kiosco,8,2022-08-08
1105,Autoservicio Gonzalez,autoservicio,8,2020-01-23
1106,Almacén Ruiz,autoservicio,10,2024-07-08
1107,Maxikiosco Vera,kiosco,10,2020-07-02
1108,Kiosco Pereyra,kiosco,9,2024-02-26
1109,Kiosco Perez,kiosco,9,2021-05-29
1110,Restaurante Gomez,bar_restaurante,8,2021-04-05
1111,Parrilla Cabrera,bar_restaurante,11,2020-08-21
1112,Bar Martinez,bar_restaurante,10,2023-05-16
1113,Autoservicio Rodriguez,autoservicio,10,2023-07-10
1114,Kiosco Moreno,kiosco,10,2023-09-09
1115,Kiosco Herrera,kiosco,10,2020-06-30
1116,Kiosco Castillo,kiosco,8,2024-10-10
1117,Bar Silva,bar_restaurante,8,2022-09-21
1118,Despensa Moreno,autoservicio,10,2020-09-11
1119,Bar Vera,bar_restaurante,9,2021-07-15
1120,Bar Romero,bar_restaurante,8,2020-08-29
1121,Maxikiosco Gomez,kiosco,11,2021-01-16
1122,Pizzería Gonzalez,bar_restaurante,10,2022-04-26
1123,Kiosco Paez,kiosco,10,2021-03-20
1124,Pizzería Martinez,bar_restaurante,10,2022-08-25
1125,Distribuidora Fernandez,mayorista,7,2020-07-20
1126,Autoservicio Valdez,autoservicio,8,2022-06-04
1127,Maxikiosco Gomez,kiosco,10,2023-10-12
1128,Autoservicio Miranda,autoservicio,10,2021-03-27
1129,Maxikiosco Campos,kiosco,8,2020-06-15
1130,Mayorista Aguero,mayorista,8,2022-12-09
1131,Maxikiosco Rodriguez,kiosco,9,2022-05-09
1132,Kiosco Ruiz,kiosco,8,2024-03-19
1133,Autoservicio Mayorista Maldonado,supermercado,10,2024-04-06
1134,Maxikiosco Barrios,kiosco,10,2021-11-06
1135,Almacén Torres,autoservicio,8,2021-04-05
1136,Pizzería Vega,bar_restaurante,10,2024-07-08
1137,Pizzería Rodriguez,bar_restaurante,8,2020-01-11
1138,Autoservicio Castro,autoservicio,8,2023-05-04
1139,Mayorista Aguirre,mayorista,8,2023-10-17
1140,Autoservicio Mayorista Avila,supermercado,11,2021-07-24
1141,Kiosco Gomez,kiosco,11,2023-03-09
1142,Maxikiosco Pereyra,kiosco,11,2024-02-03
1143,Restaurante Gonzalez,bar_restaurante,10,2023-03-20
1144,Pizzería Aguero,bar_restaurante,9,2020-12-24
1145,Kiosco Acosta,kiosco,8,2020-10-02
1146,Autoservicio Mayorista Molina,supermercado,10,2020-09-09
1147,Autoservicio Mayorista Sanchez,supermercado,11,2021-03-19
1148,Autoservicio Mayorista Vega,supermercado,8,2023-03-25
1149,Autoservicio Mayorista Rodriguez,supermercado,10,2020-11-26
1150,Autoservicio Gomez,autoservicio,7,2020-05-06
1151,Autoservicio Gonzalez,autoservicio,10,2024-01-17
1152,Maxikiosco Cabrera,kiosco,11,2020-01-14
1153,Maxikiosco Romero,kiosco,10,2023-01-11
1154,Maxikiosco Acosta,kiosco,8,2021-03-28
1155,Mayorista Gonzalez,mayorista,10,2023-04-09
1156,Maxikiosco Perez,kiosco,8,2022-04-21
1157,Autoservicio Fernandez,autoservicio,9,2022-04-02
1158,Despensa Ramirez,autoservicio,10,2020-11-19
1159,Autoservicio Mayorista Lopez,supermercado,11,2024-03-19
1160,Kiosco Lopez,kiosco,7,2021-08-05
1161,Kiosco Fernandez,kiosco,8,2021-12-08
1162,Maxikiosco Navarro,kiosco,11,2020-04-09
1163,Restaurante Godoy,bar_restaurante,10,2024-10-03
1164,Maxikiosco Garcia,kiosco,10,2023-07-10
1165,Almacén Roldan,autoservicio,8,2023-03-17
1166,Maxikiosco Martinez,kiosco,8,2021-11-12
1167,Autoservicio Mayorista Castro,supermercado,10,2023-07-12
1168,Kiosco Ferreyra,kiosco,10,2023-10-13
1169,Maxikiosco Perez,kiosco,8,2023-05-04
1170,Kiosco Lopez,kiosco,8,2023-12-24
1171,Maxikiosco Rivero,kiosco,8,2021-08-23
1172,Parrilla Gutierrez,bar_restaurante,8,2021-04-04
1173,Despensa Benitez,autoservicio,10,2020-08-22
1174,Despensa Coronel,autoservicio,8,2022-09-05
1175,Mayorista Cardozo,mayorista,7,2020-06-27
1176,Despensa Castro,autoservicio,10,2022-10-16
1177,Autoservicio Mayorista Pereyra,supermercado,10,2020-04-13
1178,Kiosco Acosta,kiosco,8,2022-04-24
1179,Despensa Ramos,autoservicio,7,2024-12-08
1180,Distribuidora Dominguez,mayorista,10,2020-05-03
1181,Maxikiosco Perez,kiosco,10,2023-07-13
1182,Parrilla Ruiz,bar_restaurante,7,2021-06-29
1183,Kiosco Castro,kiosco,7,2021-10-03
1184,Maxikiosco Castillo,kiosco,8,2024-03-23
1185,Kiosco Sanchez,kiosco,11,2020-04-14
1186,Almacén Martinez,autoservicio,11,2024-09-05
1187,Bar Paez,bar_restaurante,10,2020-09-16
1188,Kiosco Diaz,kiosco,10,2020-05-01
1189,Parrilla Diaz,bar_restaurante,7,2020-12-08
1190,Parrilla Diaz,bar_restaurante,11,2020-11-11
1191,Parrilla Escobar,bar_restaurante,11,2023-07-11
1192,Despensa Lopez,autoservicio,7,2023-08-30
1193,Bar Garcia,bar_restaurante,7,2021-10-23
1194,Kiosco Silva,kiosco,11,2024-01-16
1195,Maxikiosco Villalba,kiosco,8,2022-06-09
1196,Mayorista Gomez,mayorista,7,2020-09-22
1197,Maxikiosco Gonzalez,kiosco,8,2024-04-13
1198,Kiosco Blanco,kiosco,8,2021-03-20
1199,Bar Sosa,bar_restaurante,10,2022-09-29
1200,Pizzería Pereyra,bar_restaurante,8,2022-11-14
1201,Almacén Godoy,autoservicio,8,2020-06-20
1202,Autoservicio Aguirre,autoservicio,10,2024-01-12
1203,Despensa Garcia,autoservicio,10,2024-07-18
1204,Kiosco Sosa,kiosco,8,2021-02-27
1205,Kiosco Garcia,kiosco,7,2020-04-24
1206,Distribuidora Diaz,mayorista,8,2024-10-23
1207,Kiosco Rodriguez,kiosco,10,2023-12-03
1208,Autoservicio Mayorista Bustos,supermercado,10,2023-01-11
1209,Maxikiosco Rodriguez,kiosco,8,2020-01-25
1210,Autoservicio Soria,autoservicio,8,2020-03-03
1211,Maxikiosco Gomez,kiosco,10,2023-10-08
1212,Restaurante Bustos,bar_restaurante,10,2022-04-24
1213,Supermercado Martinez,supermercado,10,2020-12-19
1214,Kiosco Moreno,kiosco,8,2020-08-27
1215,Kiosco Martinez,kiosco,7,2022-07-28
1216,Almacén Avila,autoservicio,8,2021-03-14
1217,Kiosco Maldonado,kiosco,8,2021-05-31
1218,Restaurante Ramirez,bar_restaurante,11,2023-07-15
1219,Maxikiosco Soto,kiosco,8,2024-07-22
1220,Kiosco Bustos,kiosco,9,2021-05-25
1221,Autoservicio Mayorista Godoy,supermercado,11,2023-12-23
1222,Bar Castro,bar_restaurante,11,2022-01-19
1223,Maxikiosco Moyano,kiosco,9,2021-05-06
1224,Maxikiosco Fernandez,kiosco,10,2024-01-06
1225,Kiosco Correa,kiosco,9,2021-07-13
1226,Bar Juarez,bar_restaurante,7,2021-06-24
1227,Kiosco Diaz,kiosco,9,2020-05-10
1228,Maxikiosco Paez,kiosco,8,2024-11-07
1229,Kiosco Bravo,kiosco,11,2023-10-14
1230,Restaurante Medina,bar_restaurante,11,2020-11-10
1231,Mayorista Paz,mayorista,10,2023-03-08
1232,Supermercado Toledo,supermercado,10,2022-01-24
1233,Maxikiosco Gonzalez,kiosco,8,2022-08-24
1234,Maxikiosco Maidana,kiosco,10,2020-03-04
1235,Maxikiosco Martinez,kiosco,7,2021-05-14
1236,Restaurante Figueroa,bar_restaurante,10,2020-09-05
1237,Supermercado Torres,supermercado,7,2022-02-02
1238,Distribuidora Guzman,mayorista,8,2023-08-13
1239,Supermercado Torres,supermercado,9,2022-11-15
1240,Mayorista Coronel,mayorista,11,2024-09-28
1241,Maxikiosco Lucero,kiosco,9,2022-06-19
1242,Maxikiosco Castro,kiosco,11,2022-03-19
1243,Mayorista Diaz,mayorista,11,2021-04-09
1244,Maxikiosco Ortiz,kiosco,7,2021-01-08
1245,Maxikiosco Luna,kiosco,10,2020-02-17
1246,Autoservicio Luna,autoservicio,11,2022-08-19
1247,Maxikiosco Fernandez,kiosco,10,2022-09-16
1248,Mayorista Rios,mayorista,7,2024-04-21
1249,Maxikiosco Rodriguez,kiosco,7,2020-07-04
1250,Supermercado Garcia,supermercado,7,2023-12-15
1251,Restaurante Gonzalez,bar_restaurante,10,2023-07-05
1252,Autoservicio Mayorista Rodriguez,supermercado,10,2020-06-17
1253,Kiosco Aguirre,kiosco,9,2024-03-17
1254,Maxikiosco Martinez,kiosco,11,2023-06-09
1255,Supermercado Cardozo,supermercado,8,2020-02-18
1256,Pizzería Luna,bar_restaurante,8,2022-10-16
1257,Pizzería Rojas,bar_restaurante,8,2024-05-18
1258,Despensa Lopez,autoservicio,8,2021-11-09
1259,Pizzería Perez,bar_restaurante,7,2020-10-13
1260,Autoservicio Sanchez,autoservicio,10,2020-09-06
1261,Supermercado Gonzalez,supermercado,10,2022-12-04
1262,Kiosco Ruiz,kiosco,7,2024-06-08
1263,Autoservicio Mayorista Cordoba,supermercado,8,2020-03-12
1264,Pizzería Rodriguez,bar_restaurante,8,2024-08-20
1265,Restaurante Lopez,bar_restaurante,10,2022-05-20
1266,Maxikiosco Romero,kiosco,8,2021-05-13
1267,Maxikiosco Martinez,kiosco,10,2022-11-26
1268,Pizzería Rios,bar_restaurante,8,2021-08-19
1269,Autoservicio Mayorista Ortiz,supermercado,8,2023-03-18
1270,Kiosco Peralta,kiosco,11,2024-04-21
1271,Bar Herrera,bar_restaurante,8,2024-03-28
1272,Kiosco Garcia,kiosco,8,2023-04-07
1273,Despensa Ortiz,autoservicio,8,2024-07-15
1274,Autoservicio Castro,autoservicio,8,2022-05-24
1275,Maxikiosco Aguirre,kiosco,9,2024-07-28
1276,Restaurante Herrera,bar_restaurante,10,2024-08-27
1277,Maxikiosco Ledesma,kiosco,8,2024-09-06
1278,Bar Ramirez,bar_restaurante,8,2021-03-12
1279,Distribuidora Dominguez,mayorista,7,2024-10-30
1280,Maxikiosco Sosa,kiosco,11,2023-08-14
1281,Bar Ramos,bar_restaurante,10,2020-07-19
1282,Almacén Torres,autoservicio,7,2022-03-08
1283,Almacén Figueroa,autoservicio,11,2022-08-06
1284,Restaurante Gonzalez,bar_restaurante,10,2021-10-30
1285,Kiosco Acosta,kiosco,9,2021-04-01
1286,Kiosco Cabrera,kiosco,10,2022-09-05
1287,Maxikiosco Gonzalez,kiosco,7,2022-07-15
1288,Bar Flores,bar_restaurante,8,2020-04-26
1289,Despensa Rojas,autoservicio,7,2023-11-26
1290,Kiosco Ledesma,kiosco,10,2021-05-11
1291,Kiosco Lopez,kiosco,8,2023-04-08
1292,Maxikiosco Bustos,kiosco,9,2024-04-29
1293,Almacén Suarez,autoservicio,11,2024-05-10
1294,Pizzería Paez,bar_restaurante,9,2024-06-20
1295,Maxikiosco Figueroa,kiosco,8,2024-11-18
1296,Maxikiosco Rodriguez,kiosco,9,2022-03-14
1297,Bar Blanco,bar_restaurante,7,2021-08-07
1298,Kiosco Pereyra,kiosco,8,2020-03-27
1299,Despensa Luna,autoservicio,8,2020-03-15
1300,Bar Paez,bar_restaurante,8,2023-06-20
1301,Despensa Gonzalez,autoservicio,8,2023-10-02
1302,Bar Villalba,bar_restaurante,10,2023-03-05
1303,Almacén Rodriguez,autoservicio,7,2020-01-03
1304,Autoservicio Figueroa,autoservicio,10,2020-12-27
1305,Autoservicio Lopez,autoservicio,7,2024-06-22
1306,Almacén Aguirre,autoservicio,8,2021-09-24
1307,Distribuidora Cordoba,mayorista,8,2020-01-14
1308,Restaurante Gimenez,bar_restaurante,10,2021-12-06
1309,Despensa Mansilla,autoservicio,8,2021-06-30
1310,Supermercado Herrera,supermercado,8,2023-12-08
1311,Pizzería Carrizo,bar_restaurante,8,2022-09-27
1312,Almacén Martinez,autoservicio,8,2022-02-16
1313,Pizzería Pereyra,bar_restaurante,11,2024-07-04
1314,Distribuidora Dominguez,mayorista,8,2020-05-27
1315,Pizzería Romero,bar_restaurante,9,2024-02-27
1316,Restaurante Ferreyra,bar_restaurante,10,2021-07-08
1317,Autoservicio Mayorista Gonzalez,supermercado,8,2023-09-13
1318,Maxikiosco Gutierrez,kiosco,10,2024-09-28
1319,Maxikiosco Duarte,kiosco,10,2024-03-30
1320,Mayorista Fernandez,mayorista,10,2023-09-16
1321,Despensa Garcia,autoservicio,8,2023-10-05
1322,Pizzería Castro,bar_restaurante,8,2021-11-28
1323,Mayorista Gutierrez,mayorista,10,2020-01-03
1324,Autoservicio Mayorista Nuñez,supermercado,9,2022-02-17
1325,Kiosco Ponce,kiosco,10,2024-01-06
1326,Mayorista Paez,mayorista,11,2020-08-13
1327,Despensa Lucero,autoservicio,11,2024-11-24
1328,Restaurante Guzman,bar_restaurante,10,2024-03-17
1329,Distribuidora Sosa,mayorista,9,2020-11-08
1330,Almacén Rojas,autoservicio,9,2024-03-04
1331,Bar Moreno,bar_restaurante,8,2020-07-18
1332,Kiosco Franco,kiosco,8,2024-08-15
1333,Autoservicio Mayorista Sanchez,supermercado,10,2020-10-05
1334,Maxikiosco Ramos,kiosco,7,2020-02-18
1335,Distribuidora Lopez,mayorista,8,2022-05-07
1336,Kiosco Mansilla,kiosco,10,2023-07-14
1337,Maxikiosco Aguero,kiosco,8,2022-12-08
1338,Bar Rios,bar_restaurante,11,2022-09-06
1339,Kiosco Gomez,kiosco,8,2024-05-23
1340,Autoservicio Mayorista Ramirez,supermercado,8,2024-10-31
1341,Despensa Gomez,autoservicio,7,2024-12-11
1342,Restaurante Mansilla,bar_restaurante,10,2021-05-25
1343,Maxikiosco Vargas,kiosco,9,2021-09-15
1344,Autoservicio Mayorista Garcia,supermercado,10,2022-08-29
1345,Restaurante Benitez,bar_restaurante,10,2024-08-03
1346,Restaurante Mendoza,bar_restaurante,10,2020-05-18
1347,Almacén Rios,autoservicio,8,2024-06-26
1348,Autoservicio Avila,autoservicio,10,2020-01-30
1349,Kiosco Rodriguez,kiosco,10,2022-05-25
1350,Maxikiosco Velazquez,kiosco,10,2021-02-26
1351,Maxikiosco Herrera,kiosco,8,2021-07-10
1352,Almacén Rios,autoservicio,8,2022-02-04
1353,Kiosco Rodriguez,kiosco,10,2021-04-10
1354,Autoservicio Gomez,autoservicio,10,2023-02-08
1355,Despensa Nuñez,autoservicio,10,2021-12-29
1356,Supermercado Chavez,supermercado,10,2020-07-26
1357,Kiosco Alvarez,kiosco,10,2022-05-27
1358,Kiosco Martinez,kiosco,10,2021-02-21
1359,Maxikiosco Vargas,kiosco,7,2023-12-30
1360,Almacén Rivero,autoservicio,11,2023-09-07
1361,Autoservicio Mayorista Valdez,supermercado,11,2024-05-17
1362,Kiosco Vera,kiosco,8,2020-01-09
1363,Almacén Lopez,autoservicio,8,2022-06-27
1364,Kiosco Rodriguez,kiosco,7,2021-03-24
1365,Maxikiosco Lucero,kiosco,8,2021-03-23
1366,Maxikiosco Torres,kiosco,10,2022-07-26
1367,Parrilla Gomez,bar_restaurante,11,2023-01-19
1368,Supermercado Sosa,supermercado,10,2021-10-01
1369,Despensa Rivero,autoservicio,8,2020-10-17
1370,Kiosco Moreno,kiosco,10,2023-08-12
1371,Pizzería Herrera,bar_restaurante,10,2022-03-28
1372,Almacén Olivera,autoservicio,9,2021-01-11
1373,Kiosco Carrizo,kiosco,10,2023-05-03
1374,Almacén Rodriguez,autoservicio,7,2022-07-25
1375,Parrilla Bravo,bar_restaurante,8,2022-12-20
